receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
KindJohannFriedrich,0.0004959173137896613,0.03793635267161614,0.00024109121306739728,0.00022792335038781343,0.2957069936351635,0.004332619154842031,0.0008511765064297746,0.0066841660717108144,0.0012637619094528815,0.00019409995486376896,0.001244732279698073,0.322832997182687,0.01412372380244486,0.0001601933443744521,0.0007756159844970521,0.004703997668060175,0.0008708486072145192,0.30156383991740454,0.004501157805334244,0.001288791626961384
KönitzLouiseHenriette,0.21623480745405865,0.000565358047148014,0.00021658934710119696,0.0002047597215242084,0.08023327913334144,0.0001500422943264814,0.00032649490874961715,0.00030855513994014846,0.0001374087984642531,0.007367350089372948,0.0001627666674246191,0.5978385580700608,0.0003970412242284477,0.00014391305027910923,0.0002032469237636148,0.0008659969532506572,0.09385285997174404,0.00022356773057027963,0.0003550012397633361,0.00021240323488819904
LevinRahel,0.00011079636222362582,0.026973054649008642,5.386387736258461e-05,5.092195288729408e-05,0.00027618148197839737,3.731420704189267e-05,8.119642983263067e-05,0.005443225975069422,3.417236705349361e-05,4.336523107518881e-05,4.047864740448183e-05,0.4509895503721708,9.874068182928365e-05,0.32560291112566325,5.054573330797684e-05,0.11648933773239198,8.559151172156572e-05,0.07339764312895565,8.8285705174796e-05,5.2822827847062565e-05
LudwigErnstKarlFriedrich,0.002134389996655406,0.007525566422158015,0.006104010451593839,0.0013271715066646324,0.09493919686599851,0.02376507965383751,0.001374226036984448,0.004886867195627929,0.00036931413460569755,0.007734269447218118,0.016069163878409273,0.5640059484481504,0.008338430751605149,0.017124318109376105,0.000546267506884262,0.013446091953410295,0.010818871786563848,0.044430822499531425,0.0009541381418981966,0.17410585521282693
MahlmannErnestine,0.0002715125011764137,0.003655267880480994,0.00013199635594765427,0.00012478701029291123,0.0006767977165099865,0.07948640643074861,0.00019897625976163816,0.010120205949507239,8.374124080974625e-05,0.0001062688532097578,0.0033179099586255665,0.7334832456939541,0.0970497626756489,8.770513630699706e-05,0.00012386506378743125,0.0402564167582381,0.0045933725079439006,0.0001362492021778703,0.025966067597284877,0.0001294452075874096
MahlmannSiegfriedAugust,0.00021181842556724205,0.013417405253709425,0.00010297595939893402,9.73516428781801e-05,0.0005279986229639708,7.133660734231592e-05,0.00015522982509223065,0.007244217908705647,6.533009606008012e-05,8.290484259913214e-05,0.07499562583229803,0.5029723309321213,0.06327781439502173,6.842249917118109e-05,0.100083734712427,0.23529719468083404,0.00016363226094183298,0.00010629378524032546,0.0009573960173389223,0.00010098570028852798
MaxJoseph,0.0002211873604896828,0.0288496127024816,0.00010753068621082908,0.00010165760070161232,0.15768045594884655,7.449189484852816e-05,0.00016209579119228214,0.00015318918670612308,6.821970973190582e-05,8.657180439901526e-05,8.080919802690689e-05,0.4075150862964946,0.0001971201070906072,7.144889283947909e-05,0.00010090653799482631,0.00042994379864870014,0.4037069764198036,0.00011099526271524121,0.00017624840477316176,0.00010545239600476056
MayerAuguste,0.0004300509857622033,0.0005457308999340982,0.0002090701634228789,0.00019765121883620488,0.0010719857239929256,0.00014483337899589524,0.0003151602091358959,0.0002978432429648319,0.00013263847153683058,0.00016832015056640525,0.00015711600876825598,0.5215377056292569,0.20868113851613165,0.0001389169197064913,0.0001961909398369552,0.26467991545757896,0.0003322195174101804,0.00021580628314361,0.000342676905424935,0.00020502937759388305
MayerJohannSiegfriedWilhelm,0.004659334846212913,0.016634489764251106,0.0018646466868758374,0.00046035428179112104,0.020508314982628797,0.009908856460449592,0.0008760040633411909,0.005011946448677976,0.0013137007877154108,0.004120424741670378,0.0017652421381231115,0.6483411931665137,0.24049895608299718,0.003975930601299055,0.01147737766927758,0.016875844322834576,0.002077797672980545,0.0034101568662203955,0.0027347320910972705,0.0034846963250423713
MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,0.0002569775259947086,0.00032610220919590316,0.00012493014813231662,0.00011810674293966641,0.0006405664639161486,8.654537403246263e-05,0.00018832439296046727,0.00017797661729733984,7.925829121596678e-05,0.00010057992493831707,9.388487543138637e-05,0.7265411005506132,0.12054873013236354,8.300998608736876e-05,0.0001172341513239906,0.012946379673714831,0.0001985182048121874,0.0001289553252344447,0.13712030383849222,0.0001225155713035496
