sender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Spazier Johann Karl Gottlieb + Füssli Johann (Hans) Heinrich,0.00015266623208579931,4.576311233977511e-05,6.538170770768955e-05,0.0001314443924041923,0.00041791001515841913,4.3381428538357114e-05,3.39504179955629e-05,4.2441427205173264e-05,5.6626122331579724e-05,2.722087728098193e-05,1.919645032111905e-05,2.671657483182608e-05,4.1821364648375946e-05,4.9653000976653776e-05,9.322606669442368e-05,2.7380086685551128e-05,3.929336339258184e-05,0.00031077818613154296,0.000180748086893756,0.00019695711887653084,0.00022722529233288588,2.1755616359012715e-05,8.263544856804024e-05,3.5864250692066194e-05,7.846041787270763e-05,5.424391453569725e-05,0.0001491103221695441,0.00015854174631137682,2.4106600421015986e-05,0.00012017952006189869,0.039704520009669286,3.1851171435918925e-05,0.00022566802979292973,8.92203254468462e-05,0.09347428769104807,0.00042329957067654836,2.981660124949537e-05,8.437218408080347e-05,0.17661527206138392,4.118694267943354e-05,4.2734729423139295e-05,0.0003638622924313113,3.446260800209161e-05,0.00012621794653843536,3.523306529665606e-05,5.2300545675410935e-05,5.775546756000526e-05,6.364578697928773e-05,5.469602790707291e-05,0.3213553980492043,2.771376820998279e-05,3.4661682628677006e-05,4.0533701899692014e-05,3.634076085562028e-05,2.146902274527104e-05,3.32423516171531e-05,0.0006778394170015347,0.018627419863191358,0.3445892077308942,5.1091432651428636e-05
Spazier Johann Karl Gottlieb + Leipziger August Wilhelm von,0.0009071216364037568,0.0002719180842116767,0.00038848906451912285,0.0007810244001225961,0.030091329399106317,0.00025776644846471977,0.00020172868818442048,0.00025218109055072987,0.0003364645871639348,0.00016174268799398138,0.00011406265282456465,0.00015874619258913252,0.00024849676459658853,0.00029503126449722064,0.0005539363945774468,0.00016268868825632167,0.00023347573077230502,0.0018466009995176894,0.0010739801337846977,0.0011702919600205875,0.0013501412604294074,0.0001292688634738085,0.0004910084064161023,0.00021310041737257124,0.00046620095145607186,0.0003223098379143416,0.0008859929114849095,0.0009420331293134924,0.00014323808561512012,0.0007140900866636915,0.04266160530625618,0.0001892552554653305,0.0013408882217956814,0.0005301348341022374,0.0032479716393135696,0.0025151875041057995,0.00017716612081078816,0.0005013278486320661,0.0003132158813726426,0.0002447271170014734,0.0002539238517644388,0.002162019417302536,0.00020477205036428258,0.4148724579088606,0.0002093500010497474,0.00031076260892601965,0.00034317500031606134,0.00037817446363914514,0.0003249962330370811,0.0044858835357369465,0.00016467137772435044,0.00020595492426224533,0.00024084565063534346,0.00021593177486021315,0.00012756596385856092,0.0001975214556937109,0.004027628066590607,0.0002488889899367525,0.4738359579517231,0.00030357822656505663
Spazier Richard Otto,0.00020170220333168482,6.04620973750138e-05,8.638213128111826e-05,0.00017366396747526923,0.0005521415554715309,5.731542332783215e-05,4.485519829878409e-05,5.607349616786043e-05,0.004340255499915385,3.596414773051948e-05,2.5362297038554495e-05,3.529786473033948e-05,5.525427123382781e-05,6.560140747688598e-05,0.0001231700213158071,3.617449475522814e-05,5.191428297085445e-05,0.0004105992794459455,0.02247871109385228,0.02810011726333413,0.00030020942738975516,2.8743460125390015e-05,0.00010917772595650663,4.738374876091893e-05,0.0001036616869561288,7.166690976585294e-05,0.008165980710893972,0.00020946491646617554,3.1849573761817706e-05,0.0012251411552624688,0.14568358912595458,4.208167955379611e-05,0.0002981519764316512,0.0014608990354754387,0.04050805719968291,0.005885432952730653,0.0011057539170046952,0.00011147229610959625,0.04344363488189695,5.4416074684208425e-05,5.646100624653043e-05,0.01581271646983381,4.553190231793645e-05,0.00016675880166149265,4.654982836329324e-05,0.0055512876002441125,7.630636390343134e-05,0.0006758853855548757,7.226424070090175e-05,0.1009664056631959,0.18552426738630542,4.579491916364692e-05,5.3553014773841845e-05,0.0014034505017495225,2.8364813436055352e-05,4.3919702959185474e-05,0.0482829165403122,5.534148414126901e-05,0.33514693606431945,6.750185942477397e-05
Stainlein Johann Gottlieb Eduard von,0.0003008300081829472,9.017657193448378e-05,0.09168617915417038,0.11012782498993556,0.009979229362510464,8.548344531649595e-05,6.689956504382534e-05,8.363116531396895e-05,0.0001115822183572594,5.363895226406461e-05,3.7826755977970775e-05,5.264522033111839e-05,8.240932718063213e-05,9.784162801450356e-05,0.00018370269589666624,5.395267564496546e-05,7.742788087075245e-05,0.0006123908542164768,0.0003561655234193631,0.2109699967162228,0.0004477492214090807,4.2869612735504404e-05,0.00016283379978195857,7.06707873887006e-05,0.00015460686903845858,0.00010688805920406794,0.0002938230597923975,0.0003124077550652188,4.750224527609759e-05,0.0002368146872408897,0.0873938026093752,6.27629832268273e-05,0.0004446806233554213,0.00017580935133825558,0.0010771293458574096,0.0008341151253336598,5.875384671072727e-05,0.00016625605073672468,0.00010387221776553676,8.115919371299588e-05,8.420911963579443e-05,0.0007169935021914982,6.790883947046252e-05,0.0002487134539919271,6.942703161460464e-05,0.00010305863561671,0.00011380760199100026,0.00012541452262363273,0.00010777895214975956,0.3127826293402509,5.461019770700771e-05,6.830111758413894e-05,7.987197763102275e-05,7.160975440480322e-05,4.2304877770940446e-05,6.55043146895009e-05,0.0013356878897010753,8.253940141495297e-05,0.1662946112454945,0.00010067606891594628
Stein Anna Christiane Charlotte von,0.00020507280793130776,6.147246721802413e-05,8.782564555221712e-05,0.0001765660308037414,0.0005613682809895211,5.8273209739220264e-05,4.560476441757487e-05,5.7010528986433715e-05,7.606448230328044e-05,3.656513730703228e-05,2.578612123900004e-05,3.588772018680817e-05,5.617761415072841e-05,6.669765928837326e-05,0.00012522829055394737,3.677899939819679e-05,5.278181202149126e-05,0.00041746072070460415,0.00024279447524900566,0.0002645676706514304,0.0003052261662259993,2.9223786256227576e-05,0.006352374744417494,4.81755689735038e-05,0.0001053939563765299,7.286452095555482e-05,0.00020029624129103458,0.00021296524219013168,3.238180552748206e-05,0.00016143420387214086,0.7336437189362468,0.006284157469595431,0.0003031343336223391,0.00011984747651102724,0.0007342683025353622,0.0005686079388267779,4.005190969647912e-05,0.00011333508703498679,7.080865200880044e-05,5.532541066861712e-05,5.7404514667412415e-05,0.006730139871313982,0.0874255087795471,0.00016954547416493353,4.732771310129466e-05,7.025404119470498e-05,7.75815040699989e-05,8.54938257826727e-05,7.347183376667593e-05,0.0010141227987609592,3.72272256119121e-05,4.656018876716494e-05,5.4447928339181314e-05,4.881565339762795e-05,2.883881207888524e-05,4.465363620514448e-05,0.0009105250759899738,5.626628445537257e-05,0.1508096087779571,6.862986930320899e-05
Thieriot Paul Emile,0.000246635015496202,7.393112259908024e-05,0.00010562531264013628,0.00021235075572754864,0.0006751410685677242,7.008347002231619e-05,5.484750461210252e-05,6.856488113590188e-05,0.03762305372034516,4.39758117973469e-05,3.10122072034924e-05,4.316110221381289e-05,6.756315903786532e-05,8.021530693459129e-05,0.0001506083702315195,4.423301742446289e-05,6.347912800900762e-05,0.000502067691756207,0.0002920017518143557,0.0003181877315141976,0.03789865971626221,3.5146585492586026e-05,0.00013349903812822264,5.793933540081259e-05,0.00012675420172155892,8.763200951057457e-05,0.000240890379728904,0.0002561270133157268,3.894464209384957e-05,0.02271309608097753,0.019105470988694133,5.145613442699726e-05,0.00036457071917316133,0.0001441370239411702,0.015895712107819315,0.0006838479914449744,4.816925007411251e-05,0.00013630476526415162,8.515947658602043e-05,6.653823905390118e-05,6.903871609000271e-05,0.12819517493031676,5.5674956684976196e-05,0.0002039073393971673,5.6919644159003016e-05,8.449246252350946e-05,9.330498592934937e-05,0.00010282090180284687,8.836240670995398e-05,0.001219655568724849,4.4772085866937764e-05,5.599656528788715e-05,6.548291694610358e-05,5.8709146052235535e-05,3.4683588408027306e-05,0.4129010089398635,0.0010950616441634227,6.766980019707396e-05,0.3164879304537733,8.253911891024117e-05
Thieriot Paul Emile + Jean Paul + Richter Caroline,0.00016012054723300027,0.2356647056728588,6.8574135053649e-05,0.0001378624975209972,0.00043831552928947867,4.54996365758683e-05,3.560813307544971e-05,4.451373729864926e-05,5.93910360630349e-05,0.026570240062217837,2.013376559016157e-05,2.8021079211932107e-05,4.386339861827047e-05,5.207743441047457e-05,9.777806533603324e-05,2.8716988711122e-05,4.121196130333123e-05,0.00032595271758259785,0.00018957356967112948,0.00020657404866205968,0.03198571369508799,2.281788938655778e-05,8.667033347703765e-05,3.761541349686138e-05,8.229144634189487e-05,5.689251094265956e-05,0.00015639101101583573,0.0025791638625569844,2.5283666195226678e-05,0.00012604758927760627,0.1327720031394332,3.340638548978664e-05,0.0002366868424651325,9.357673363436765e-05,0.000573315612166342,0.0004439682434955939,3.127247226494855e-05,8.849186949651803e-05,5.5287291488582025e-05,4.319799939110801e-05,4.4821360739692726e-05,0.11795714288616821,3.614533205529064e-05,0.000132380857208827,3.6953408877124985e-05,5.4854252179518424e-05,6.057552443036976e-05,6.67534536024385e-05,5.736669989359497e-05,0.0032047065060309262,2.9066963080460686e-05,3.635412700433441e-05,4.251286247708277e-05,3.81151904750964e-05,2.251730211431798e-05,3.486549356414935e-05,0.09240041138337687,4.3932632261902514e-05,0.3518581096399195,5.35861011521335e-05
Thümmel Moritz August von,0.00033206070916655373,9.953826284698027e-05,0.00014221020543517563,0.012361138285639499,0.004934065085059344,9.43579187636542e-05,7.384475087962946e-05,0.04266042698180311,0.00012316613884993778,5.9207486099340106e-05,4.175374488530553e-05,5.8110589774506384e-05,0.04659707571331899,0.030513794523080676,0.00020277381184046584,5.955377870815695e-05,8.546606499299006e-05,0.000675966279316686,0.0003931408871131848,0.04676034485293395,0.0004942323569643795,4.732012638177382e-05,0.00017973840893890854,7.800748309450369e-05,0.0001706573984590984,0.00011798465503865033,0.00032432633364426743,0.0003448404011377747,5.243369618828698e-05,0.0002613996305130675,0.20198946623768005,6.927872935812454e-05,0.0004908451920601869,0.00019406101883290188,0.0011889516495043344,0.06934705016818915,6.485338388570047e-05,0.00018351594125973498,0.00011465572368349268,8.958474449574801e-05,9.295129881972372e-05,0.0007914282629036473,7.495880324387698e-05,0.0002745336690666749,7.663460667545596e-05,0.00011375767941278827,0.00012562255093479286,0.008188592243888146,0.00011896803613525267,0.021767495851198256,6.027956149669321e-05,7.539180575384831e-05,8.816389593209462e-05,7.904392907651962e-05,4.669676339362998e-05,7.230465245354391e-05,0.005499431376805871,9.11082386148264e-05,0.32469751085986154,0.17559392656451459
Tiedge Christoph August,0.0002562525778837416,7.681407570509791e-05,0.00010974418453663524,0.0002206313992409687,0.0007014682765445664,7.281638344873624e-05,5.698628971666885e-05,7.123857700423622e-05,9.504780215491514e-05,4.569065392003891e-05,3.222153199038377e-05,4.4844174637333836e-05,7.019779263130955e-05,8.33433125720996e-05,0.00015648136192279702,4.595788931182654e-05,6.59545043164024e-05,0.0005216458823814051,0.00030338839559522886,0.3122915672448555,0.0003814010873600709,3.651713086305531e-05,0.0001387048493358955,6.019868682254318e-05,0.00013169699721427206,9.104923036592546e-05,0.0002502839293469083,0.00026611471731121284,4.0463293142827506e-05,0.0002017231407622916,0.23042414707787026,5.3462672639252413e-05,0.0003787871986509995,0.00014975766469779397,0.0009175187450792207,0.0007105147269370276,5.004761583177561e-05,0.00014161998614229619,8.848028071964468e-05,6.913290576807574e-05,0.10145904670604286,0.0006107483570945118,5.784600838363319e-05,0.0002118587308651792,5.913923259689939e-05,8.77872563627452e-05,9.694342518923556e-05,0.00010683041535809947,9.180810949281458e-05,0.024664289066584008,4.6517978793695287e-05,5.8180158153079786e-05,6.803643124649668e-05,6.099851633382576e-05,3.603607915094489e-05,5.579778959911605e-05,0.001137763705992537,7.030859227547501e-05,0.3210303914513756,8.575774187800876e-05
Truchsess von Wetzhausen Christian Freiherr,0.00013084207161716466,3.9221118779037275e-05,5.6035168782670045e-05,0.00011265396656254927,0.0010561718839956229,3.717990482977677e-05,2.9097089527378965e-05,0.03365447413632471,4.853122430733035e-05,2.3329559693846563e-05,1.6452252036322023e-05,0.2045669223163266,0.0009074339520480523,4.25549345197915e-05,7.989908133819054e-05,2.346600956904268e-05,3.367624259045099e-05,0.0006592282086536399,0.0009553404781156683,0.00016880142452897125,0.000194742658978718,1.8645576528814325e-05,7.082242832573173e-05,0.002645510617193456,6.724423255984972e-05,0.0009180806559053349,0.0001277944911956778,0.00013587766097171582,0.01222293580426048,0.00010299944628238512,0.09687113845050717,0.031404577344306746,0.010304981908220621,7.646597451401214e-05,0.044368927237631785,0.12113241564247497,2.555421603563505e-05,0.042773336697106014,0.0010796640054371082,3.5299128236333616e-05,3.66256535667959e-05,0.0006169736401883843,2.9536060219196146e-05,0.00010817465902395568,3.019637800614928e-05,4.4824003641047746e-05,0.014457256207092267,0.0008549783528270022,4.6877043487715435e-05,0.005048782640853242,2.3751990177331198e-05,2.9706676446458557e-05,3.473927046216546e-05,3.114572469320551e-05,0.012825295135851218,2.849024366154575e-05,0.007822342966308527,3.5899431497556845e-05,0.3506322909837141,4.378773746276002e-05
Ungern-Sternberg Rosalie von,8.876060593558124e-05,2.660681098419765e-05,3.801312126427596e-05,7.6422164595465e-05,0.001688412278711875,2.522209286760712e-05,1.973887500779375e-05,2.4675573268782152e-05,3.292259762531263e-05,1.582629982116915e-05,1.1160873881771149e-05,1.553309686233333e-05,2.4315067035626643e-05,0.0022420816129445696,5.420191522207391e-05,1.5918864647241903e-05,2.2845279511532327e-05,0.00018068737097732095,0.0420227935557646,0.0008372305308232076,0.00446842388909528,1.264878070379542e-05,4.804449802976485e-05,2.0851583086588084e-05,4.5617122641937744e-05,3.153757485676641e-05,0.02271626435849994,9.217664755605101e-05,1.4015649899669913e-05,6.98727339766035e-05,0.43203786361160507,1.851836675199646e-05,0.029625694857960436,0.0011584795697386482,0.0010405286331650265,0.0002461076419597882,1.7335461533873757e-05,4.90542412739426e-05,3.0647743702266464e-05,2.3946212197115098e-05,2.4846100059371205e-05,0.00021155062984171865,2.003666381617992e-05,7.338349326916031e-05,2.04846100016507e-05,3.0407694363623628e-05,3.35792023336097e-05,3.700385173817351e-05,3.1800434929007726e-05,0.0004389375413500059,1.6112868087907273e-05,2.015240640208582e-05,0.15424828111949995,2.1128627527088542e-05,1.2482154315854684e-05,0.03211091873390567,0.012680322067658874,2.4353445746329935e-05,0.2606835158767476,2.970471241937184e-05
Uthe-Spazier Wilhelmine,0.004901209942557728,0.000361085600374301,0.0030868303449407843,0.004320681050623421,0.009053604636798065,0.009328390967950427,6.25109657127547e-05,7.814497604034497e-05,0.0023612368377398736,5.0120246725826857e-05,0.00017907072832442646,4.919170342741563e-05,0.0092606644761327,9.142323496554985e-05,0.12112128283632566,0.002259602951865751,0.009169906546135186,0.008694026039989682,0.0027429508446004582,0.009283184086580366,0.0015074718388856702,4.005737391674608e-05,0.13092837702975207,0.025455636661290873,0.0007185331071757379,0.000946800949244979,0.0005555809940436113,0.0012827963837726845,0.0002912257787233749,0.0016911331088481749,0.09139155824158064,5.8645742912561986e-05,0.002805328748636022,0.006439470851834195,0.02127268678510529,0.010827281945344894,5.4899605024647384e-05,0.0037870164997530226,0.004060700040844658,7.583516532797183e-05,0.00034203822014082166,0.0014895510130717858,0.002216573859289476,0.0019180622192495572,6.487263093498174e-05,0.0006482620002995382,0.00050377898417853,0.0009896247703408084,0.001226871274221994,0.14708029497317562,5.102777864390006e-05,0.008022928109381907,0.0008855954634866166,6.691216750609648e-05,3.9529685463412716e-05,0.0006388175582317177,0.014500641104883659,0.0038723185367095943,0.31057281821192617,0.0042233255690351645
Voß Ernestine,0.00011319858543422183,3.3932320927515614e-05,4.847906917375641e-05,9.746306750436516e-05,0.0017795031492925187,3.21663558310521e-05,2.5173473134768944e-05,3.1469365935061935e-05,0.010329412752443711,2.0183669698181564e-05,1.423373716649891e-05,0.0022242581164683044,3.100960346269846e-05,3.68165860670643e-05,6.912503656652966e-05,2.030171989919084e-05,2.9135147257013093e-05,0.00023043505150590729,0.022976729039597174,0.0001460392841521961,0.014129988835147784,0.001443800575668051,0.0007960884561073616,2.659253713498728e-05,5.817663928966901e-05,4.022064545619262e-05,0.036290390653292,0.035792972676479046,1.787450328736355e-05,8.911041743353567e-05,0.18910526043610298,2.361692891550896e-05,0.00016732778035637164,6.615486931574923e-05,0.03720918687271219,0.05455557887409509,2.2108340775727317e-05,0.03986546594650326,3.908582188324631e-05,0.026483919702450794,3.168684294831406e-05,0.00026979572517994233,2.555325053164614e-05,9.358777517043423e-05,2.6124527327376307e-05,3.877968105328724e-05,4.282438322844294e-05,4.719192290574219e-05,4.05558773761555e-05,0.0005597878501511893,2.054913726212131e-05,2.5700859900249982e-05,3.00548304282435e-05,2.6945858728914068e-05,1.591879862505543e-05,0.12392845291856154,0.03370661232833373,3.1058548777082126e-05,0.36648894908870877,3.7883150877131673e-05
Voß Georg + Spazier Johann Karl Gottlieb,0.10112091100841884,3.552827713209876e-05,5.075921002841669e-05,0.00010204709780496171,0.0003244452152770884,3.367925249606534e-05,2.635746997147702e-05,3.294948071782746e-05,4.3961795084551225e-05,2.113297855786375e-05,1.4903199806375656e-05,2.0741462416239072e-05,3.2468094001959674e-05,3.854819938908892e-05,7.237622976478009e-05,2.1256581074352868e-05,3.0505475538877492e-05,0.00024127322113744794,0.00014032411245501385,0.00015290802449428634,0.0001764067770890733,1.6890013105835525e-05,6.415418374219466e-05,2.7843277534585937e-05,6.091289091933145e-05,4.211236364444358e-05,0.00011576207513953645,0.00012308417876250534,1.8715203942242047e-05,9.330159327145848e-05,0.012788536973891405,2.472771601187117e-05,0.00017519779342825464,6.926636511862675e-05,0.0004243735272454319,0.0003286294066984506,2.31481736745565e-05,6.55025015782825e-05,4.092416533399495e-05,3.197555932984371e-05,3.3177186438670645e-05,0.0002824851655070784,2.6755109632895485e-05,9.798953686470344e-05,0.2633550084559239,4.0603625625807254e-05,4.4838564346995866e-05,4.941152475167885e-05,4.246336269874961e-05,0.5741353930336707,2.151563534465357e-05,2.6909661588426444e-05,3.1468414639064576e-05,2.8213217083743236e-05,1.6667515622322933e-05,2.580776132549841e-05,0.0005262418884337868,3.251934138634742e-05,0.04387432494559832,3.966492848735377e-05
Voß Heinrich,0.0003290180528618642,0.0012534438358168557,0.00014090714016363364,0.00028328188530999277,0.007851427638567917,0.002033827896135883,7.316811497953735e-05,0.09738936250794071,0.00012203757344442313,0.033192174842908935,0.0017424125332643388,5.757812523574655e-05,0.003492213907768782,0.00010700947732112446,0.00020091580515677575,0.003355847123737619,8.468294355070736e-05,0.0032340932091686086,0.0017618100109678268,0.04391836991792304,0.0033714734168624172,4.6886534340018614e-05,0.00017809147454391348,7.729270427937019e-05,0.0052754192270141045,0.00011690356732004908,0.0054673725028941775,0.02908199604463049,0.006878970231960621,0.000602072301995925,0.1317586544941365,0.011699858051233561,0.0012438441848173323,0.00019228284705242107,0.008754052661144936,0.10789375398218677,6.425913544885422e-05,0.0001818343935177981,0.00011360513880276427,8.876388379130593e-05,9.209959053995529e-05,0.0036712205370118376,7.427195933556149e-05,0.0007777230919822769,7.593240746090953e-05,0.00011271532326851293,0.00012447147754350763,0.00013716597716918494,0.00011787793774296772,0.013631715835510564,5.972722277437889e-05,0.04570272686941221,8.735605439469297e-05,7.831965335670997e-05,0.08515022775776263,0.005126961776369167,0.03987037923573411,9.027341820705715e-05,0.2911977550463197,0.0001101095079064295
Voß Heinrich + Truchsess von Wetzhausen Christian Freiherr,2.1346513026372e-05,6.398814330724561e-06,9.141978918325999e-06,1.8379175252866152e-05,5.843415050301959e-05,0.0006557450111992075,4.7471076615407615e-06,5.934360639646141e-06,7.917731652043817e-06,0.0019528437969324804,2.684138274989151e-06,3.735637572735158e-06,5.847660566781299e-06,6.942716916933676e-06,1.30353085937925e-05,0.01819484643677127,5.4941835011577404e-06,4.3454472596408094e-05,2.527305048834225e-05,2.753947383316369e-05,3.177171268613706e-05,3.0419729475174144e-06,1.1554478388556795e-05,5.014708780845549e-06,1.0970705894104108e-05,7.584640116007539e-06,2.084930892097896e-05,2.2168055152874718e-05,3.370698633732958e-06,1.6804067641249427e-05,0.1017041971999689,4.45358110089425e-06,0.0006812331840259719,0.000662154422085969,0.06569403245104309,0.14038989821321204,4.169097895969468e-06,1.1797316943881385e-05,7.3706398607074525e-06,5.7589526931459926e-06,5.975371539901785e-06,5.087694285154925e-05,4.81872448535939e-06,1.7648388927489973e-05,4.9264534601954235e-06,7.312909110896771e-06,8.075642031441329e-06,8.899254289995925e-06,7.64785674118791e-06,0.0007552416529487051,3.875069856782563e-06,4.846560039113263e-06,5.6676134845757985e-06,5.081336680640633e-06,0.3625240039466003,4.648102479034087e-06,0.0202348343753681,5.8568904682598675e-06,0.2859646819361902,7.1438452218876555e-06
Wagner Johann Ernst,0.008682012161101453,0.0038790924610614037,0.002272277350065797,0.12708433181899131,0.00905142000364596,0.00044736266570805815,0.0015158935258050702,0.005146589420503766,0.0019537924956344664,6.572911680474466e-05,0.001086035563748625,0.0007132766316068661,0.00010098430456638688,0.0040563681798638064,0.0014862757634007207,0.0005645640350782851,0.0008616901701658645,0.003689459986427003,0.006356787952967745,0.00516128313742882,0.0038549478635802334,0.0015468884750197169,0.0007229341812950568,0.001471436875990179,0.0005687280116947033,0.02890283317911784,0.001682853500786325,0.0023307078825281994,5.8209202388392284e-05,0.0018750934200808854,0.10042049508583449,0.001870645344025916,0.002727667921053785,0.0018755618601307184,0.021282353669460026,0.24139930428338682,0.001025682599680751,0.00043099288462666597,0.0016743082578830311,0.00023772211238522734,0.00029332360048157447,0.0038921533377682424,0.0017718615799741466,0.0029281681168648603,0.0005457807885790394,0.0001420460393719447,0.04225520830596822,0.0012007498121666413,0.0004895580137847912,0.07694775532799071,0.002631305949813779,0.0031064187886477882,0.003655962374148118,0.011312540304503823,5.1840353605853235e-05,0.00014711628260266374,0.016691328886131906,0.0010465540089571784,0.22839941224331528,0.002356322529798601
Wagner Juliane Louise Antoinette Karoline,0.00021305119940523448,6.386406371139152e-05,9.124251680264944e-05,0.00018343536140373744,0.0005832084067085775,6.054033859180548e-05,4.737902531188852e-05,5.9228533035716405e-05,7.902378355437766e-05,3.798771001511704e-05,2.678933454608944e-05,3.728393786991029e-05,5.8363213510716916e-05,6.929254274252421e-05,0.00013010031788769654,3.8209892446271776e-05,5.483529713860014e-05,0.0004337020990149092,0.00025224043442215963,0.00027486071958900105,0.07164323727043262,3.036074248877032e-05,0.00011532073065716391,5.0049847443804544e-05,0.00010949432566215248,0.05194925294884086,0.00020808879965065504,0.0002212506901228563,3.3641625021529045e-05,0.00016771482824533938,0.1137668287605824,4.4449451487546636e-05,0.04570428724390637,0.00012451016238543866,0.0007628351321585518,0.0005907297246301017,4.161013586044673e-05,0.20761195889395734,7.356347431394237e-05,5.747785491133624e-05,5.963784679470642e-05,0.000507782872228494,4.809380482614933e-05,0.00017614166884898677,4.916900559880754e-05,7.298728627449381e-05,0.006564794028010957,8.88199771997164e-05,7.633026759810891e-05,0.020506160021918483,3.8675556974885936e-05,4.837162060365102e-05,5.65662339868994e-05,5.0714834458201596e-05,2.996079082745449e-05,4.63908932992117e-05,0.10469305644782312,5.845533354821304e-05,0.3706552902130046,7.129992570721956e-05
Wagner Karl Ludwig Friedrich Ernst + Wagner Ludwig Anton,0.0005859119731949026,0.00017563252255723772,0.0002509259896604738,0.0005044654752182695,0.0016038810826337106,0.00016649194813845658,0.00013029702853603278,0.00016288435248087822,0.00021732325882665158,0.00010446997808155096,7.367333255243809e-05,0.00010253453473540306,0.00016050463778435504,0.000190561379421021,0.0003577888046613435,0.00010508100184959611,0.00015080251712686033,0.001192723877274512,0.0033754806122676703,0.011483071688127358,0.0008720593779751354,8.349505935154424e-05,0.00031714347085697156,0.00013764205484769918,0.0003011202780432731,0.0002081806733892816,0.0005722648806645421,0.000608461387603114,9.251781239849155e-05,0.00046123244659310137,0.1358356858044306,0.00012224040935326314,0.007768124290937016,0.0003424153214331906,0.002097872430444671,0.001624565454450104,0.00011443200918353214,0.515735902133221,0.00020230686572373057,0.00015806981364163087,0.00016401000599916473,0.0013964533663858004,0.00013226274324108482,0.00048440709578383796,0.00013521965222844335,0.0002007222913488054,0.012084772845822775,0.0002442637649799286,0.00020991582224251087,0.0028974426013760077,0.00010636162558496517,0.00013302676424089662,0.00015556276549483022,0.00013947083522932601,8.239515253234621e-05,0.00012757956729225295,0.009577219596372158,0.000160757977043138,0.2826218356750465,0.00019608188208463382
Wangenheim Karl August Freiherr von,9.724209663014051e-05,2.9149216113091762e-05,4.164545264457434e-05,8.372465955978432e-05,0.00026619145256627177,2.763218170937522e-05,2.1625016758799532e-05,2.7033439608878814e-05,3.6068505682795524e-05,1.7338576728787048e-05,1.2227347538340058e-05,0.06394104881902381,2.6638485320422086e-05,3.16269148257662e-05,5.938116151875819e-05,0.0006261450467507521,2.5028252729767135e-05,0.00019795289366517587,0.00011512908055238871,0.00012545356575658368,0.0001447331445334186,1.3857430810517558e-05,5.263537433878827e-05,0.0006315491094886326,4.997605188900667e-05,0.007249351752108245,9.497712859523001e-05,0.00010098455699134388,0.24059621734821954,0.0005274744386503943,0.14178563457471088,2.0287883235463056e-05,0.00014374123248895413,5.682966946874577e-05,0.2568196156284169,0.0398786067475519,1.8991945895778064e-05,5.374160326869469e-05,3.357627883652032e-05,2.6234384678352726e-05,2.722026103121705e-05,0.00023176528114471785,2.1951260679458197e-05,8.039562898788615e-05,2.2442010216299635e-05,0.0463231291780584,3.678785203942549e-05,4.053974269871909e-05,3.483911509675089e-05,0.00929798786256067,1.765252793260718e-05,2.2078063010337414e-05,2.5818297229553472e-05,2.314756662592557e-05,1.3674882492528115e-05,2.1174007663669823e-05,0.00043175576672866995,2.6680531296285062e-05,0.1860046433092537,0.0031890184053915745
Westphalen Engel Christine,0.00014852559128266754,4.4521917036508026e-05,6.360841335821779e-05,0.00012787933412577887,0.004926938474538267,4.220482968836966e-05,3.3029608697297114e-05,4.129032323916903e-05,5.5090298531870715e-05,2.6482587787445925e-05,1.8675800768241853e-05,2.5991963119352482e-05,4.068707812974097e-05,4.8306303419290034e-05,9.06975726692782e-05,2.663747908611969e-05,3.822764177534712e-05,0.0003023492046820215,0.0001758458050108857,0.0001916152127343192,0.00022106244738621602,2.1165556647951113e-05,8.039419517853085e-05,3.489153408171678e-05,7.633240041111259e-05,5.2772701401139286e-05,0.00014506612539002086,0.00015424174876242498,2.345277690048818e-05,0.00011691998966234429,0.19231999196964766,3.098729827763602e-05,0.018300999778891627,8.680047585098872e-05,0.13614269226594747,0.0004118187641462186,2.900791006705376e-05,8.208382664064617e-05,5.128372217470452e-05,4.006986306670774e-05,4.157567046201423e-05,0.00035399355437327486,3.352790699502412e-05,0.013683883909127451,0.4204280447841652,5.088204093804401e-05,5.61890134573815e-05,6.191957458173695e-05,5.321255247293775e-05,0.023336301846549515,2.6962110440671376e-05,3.372158228404518e-05,3.9434339600021704e-05,3.535512025154048e-05,2.0886736077368785e-05,3.234074662161827e-05,0.0006594549353145156,4.0751298294078427e-05,0.18607121576608726,4.970572169336903e-05
