receiver,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
Mayer Auguste,0.00022782373267151226,0.0070020871986202285,9.756908580826344e-05,0.0001961543931956881,0.0006236468816541621,6.473808152071572e-05,5.0664189767651234e-05,6.333531805746486e-05,8.450313065330556e-05,4.062169992681261e-05,2.8646852067081293e-05,3.986912966427083e-05,6.240999905109793e-05,7.409714555924866e-05,0.0001391212071355141,4.085928803211789e-05,5.863746419237685e-05,0.298616956176105,0.0002697302688798114,0.0002939189982330865,0.00033908817653638103,3.246589411268197e-05,0.0001233168336346652,5.3520201229184665e-05,0.00011708643766540954,8.094816329318821e-05,0.0071563121819903045,0.00023659175926093746,3.5974266312212013e-05,0.00017934383050591742,0.03844964818678245,4.753148530195684e-05,0.00033676427451983723,0.00013314344171436678,0.0008157285558893581,0.0006316897123365259,4.449529735181023e-05,0.00012590856306805113,7.866421476750203e-05,6.146325150202608e-05,6.377301279313042e-05,0.056013350948855435,5.142853062764466e-05,0.00018835497095624266,5.2578283616983005e-05,7.804807503097714e-05,8.618845190542154e-05,9.497857227712392e-05,8.162285182417661e-05,0.014994220174507703,4.13572407842158e-05,5.172560958144621e-05,6.048842065213436e-05,5.423129707948241e-05,3.2038210623344585e-05,4.9607542707560947e-05,0.18822400253829646,6.250850650308506e-05,0.38248817807646507,7.624371634220982e-05
Mayer Johann Siegfried Wilhelm,0.0036139921839864,0.001245546049652775,0.000216182297341014,0.0010710946259030892,0.01578138184887107,0.00010130526742498014,0.0014643418486033379,0.00037264492521041565,0.001693757272541195,0.0004420332778116203,2.526886104840463e-05,3.5167825604299685e-05,0.0012941292542865074,0.0006082210403441005,0.0007148624304310653,0.0019788643321527904,0.0007067700975055596,0.23797730514770615,0.02632981197078077,0.002650266967561191,0.001907454196280302,0.00014227491206789396,0.0013616219782813573,0.00010727673398100364,0.0010058320907289605,0.003731424638210695,0.0033577607234109453,0.0017627066808921857,0.00011145210870207148,0.000686725341952081,0.2051003311827412,8.091615884036078e-05,0.003577494039574426,0.003260933419415904,0.016778389045930864,0.004167271830076207,0.00010967139482883018,0.005463899741849295,0.005980945655302742,0.003175597520046971,0.0019842849679883932,0.011743904603262127,0.0025085127341543762,0.0013045326971815273,0.0005007540581025021,0.005921340709622702,0.0006457396623060734,0.0024075479185519753,0.00988445506482833,0.02096498761111591,0.0005853654742218699,0.0002858964057824358,0.0005423066068101658,0.00029985496988325607,0.00020871245673360791,0.0011364160748245122,0.017686332506945165,0.0011610595279433473,0.3571064548206547,0.0029286142112060795
Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,0.00013564877523227352,4.066197255866422e-05,5.809371497528139e-05,0.00011679249954081738,0.0003713262647477988,3.854577118106469e-05,0.14039774972910188,3.771055026926915e-05,5.031410047583257e-05,2.418661031627495e-05,1.70566531923283e-05,2.3738521641785474e-05,3.7159605078261375e-05,4.41182616290985e-05,8.283430850454007e-05,2.4328072907184587e-05,3.4913396015202845e-05,0.13651526161130273,0.0042890587356929815,0.00017500262883191878,0.0002018968581698451,1.9330553149859226e-05,7.342420937410992e-05,3.1866520936128635e-05,6.971456256720681e-05,4.81974335125802e-05,0.00013248923681709055,0.00014086935543308353,2.141947683811867e-05,0.00010678330421646263,0.3903261392891764,2.8300773104607642e-05,0.0002005131811551309,7.927508072569569e-05,0.0004856938222846481,0.0003761150552687417,2.6492993151295185e-05,7.496735380094248e-05,4.683754524909717e-05,3.6595901095450566e-05,3.797115856552711e-05,0.00032330315386165767,3.062111707955433e-05,0.0001121486371043012,3.130569275125692e-05,4.6470688821755406e-05,5.131755942649456e-05,5.655129451012127e-05,4.859915054099795e-05,0.0006708081728374674,2.462455949422078e-05,3.079800118095113e-05,3.601547600410545e-05,3.228991528593819e-05,1.9075905660612226e-05,2.953688069129237e-05,0.0006022817584751888,3.721825750685874e-05,0.32269224197731794,4.539635366210851e-05
Mayer Johann Siegfried Wilhelm + Richter Caroline,0.00018540112996679443,5.557570015760461e-05,7.940094101066024e-05,0.0001596288750078009,0.017435519275639914,5.2683332526769626e-05,4.1230112076682675e-05,5.154177484920389e-05,0.005711434783133282,3.3057614232236856e-05,2.331257890013754e-05,3.2445178576747755e-05,5.078875764880744e-05,6.029966392397954e-05,0.00011321572473074504,3.325096153049126e-05,4.7718698979131925e-05,0.33893742437113666,0.00021950433368005963,0.00023918892800204068,0.0059186140555729395,2.642048474621536e-05,0.00010035425208645523,4.355431134230478e-05,9.528400571969032e-05,6.587496731489692e-05,0.0001810827570854664,0.00019253647981905148,0.0056719423817959,0.034001949444680844,0.03693268272485725,3.8680742259143956e-05,0.0002740560708767319,0.00010835106708177604,0.0006638333690464531,0.0005140640313555698,3.620991680936352e-05,0.0001024633807530932,6.40163082872233e-05,5.001830207188866e-05,5.189796732143383e-05,0.0004418821323313995,4.1852126550156766e-05,0.00015328176762208228,4.278778632934835e-05,6.351489870170895e-05,7.01394722401192e-05,7.729280183553734e-05,0.0452077585181406,0.006559509540583615,3.365619149414101e-05,4.209388702470565e-05,4.9224992529563645e-05,4.413299545310368e-05,2.607243934610939e-05,4.0370221157419704e-05,0.017751183087832658,5.086892222470301e-05,0.4805458219359653,6.204652604430363e-05
Mellish of Blyth Joseph Charles,0.0006414731707412402,0.00019228750441083124,0.0002747209437130652,0.0005523032174153995,0.0017559748403139313,0.0001822801423444115,0.0001426529100905869,0.00017833044353112357,0.0002379317137951333,0.00011437671724272488,8.065966970052942e-05,0.019635436329080942,0.00017572506388080798,0.0002086320434987321,0.00039171740719059096,0.00011504568352403996,0.00016510290494601022,0.0013058281830324676,0.0007594675444664746,0.0008275746759426298,0.05952429129773969,9.141277685691968e-05,0.00034721773429748646,0.0001506944547813884,0.00032967508494087,0.0002279221500080975,0.0006265319438721023,0.0006661609139869,0.0001012911447186994,0.0005049704622888744,0.08873778898752922,0.00013383229319067117,0.0009482122184350725,0.00037488607845373987,0.08038952504582088,0.2165335851773459,0.0001252834335591108,0.00035451515181339813,0.00022149133753126865,0.00017305934883403413,0.00017956284116859441,0.04057523423033813,0.00014480503072015281,0.0005303427304405827,0.0001480423391734539,0.00021975650022624494,0.2735671772652982,0.0002674269497591334,0.0002298218405546479,0.12031127449778435,0.00011644774698346071,0.01966882009326177,0.00017031456088378993,0.00015269665580075774,9.020856744132512e-05,0.0001396777558691967,0.0028481465359870765,0.00017600242694051568,0.061749697238938875,0.00021467604756371682
Messerschmidt Johann Georg Friedrich,0.00020766503767173032,6.224951201175947e-05,8.893580858489242e-05,0.00017879791966709147,0.0005684642756657063,5.900981421096711e-05,4.6181232979256625e-05,5.7731172499567615e-05,7.702597795550973e-05,3.702734015755194e-05,2.611207157361615e-05,3.6341360123388e-05,5.688772917580905e-05,6.754075329858354e-05,0.0001268112429813845,3.724390557968781e-05,5.344900229530529e-05,0.01938353820296265,0.012886397230961794,0.10771244843091404,0.00030908438786751116,2.9593190511356896e-05,0.00011240529949188835,4.878453387682108e-05,0.00010672619223430169,7.378556738851678e-05,0.00020282809267985143,0.00021565723651180923,3.279112883164745e-05,0.00016347481836715948,0.3194594880093265,4.332572190824444e-05,0.00030696611338332133,0.00012136241257720007,0.0007435498457613138,0.0005757954466418598,4.0558187210905625e-05,0.00011476770302249437,7.170371116105003e-05,5.602475338685949e-05,5.813013836982561e-05,0.0004949455792070929,4.687794210443559e-05,0.00017168861944547018,4.792596065388317e-05,7.11420897702664e-05,7.856217568700005e-05,8.657451336895951e-05,7.440055695769574e-05,0.08319041092795289,3.76977976119646e-05,4.714873440253927e-05,5.513617921246384e-05,4.943270930968176e-05,2.920335005495071e-05,4.5218081998600204e-05,0.007242301450883963,5.69775203204276e-05,0.2348793917963709,0.2086383035029061
Meusebach Ernestine von,0.0003641828810861263,0.00010916718040175965,0.00015596702923758218,0.00031355851830725066,0.0009969177287981075,0.00010348571137756116,8.098818494946307e-05,0.00010124335307037966,0.00013508071885772558,6.493497205268358e-05,4.579282850606306e-05,6.373196653952495e-05,9.97642036520514e-05,0.00011844644819744685,0.00022238930703432657,0.06656855528574056,9.373369665554e-05,0.0007413564457430107,0.10018603248466516,0.06697307861290723,0.000542042339598195,5.189767859716957e-05,0.00019712555506341486,8.555360256544045e-05,0.00018716608539893318,0.00012939799985302298,0.0003557003142441233,0.00037819882730618363,5.750591387873947e-05,0.00028668634357264215,0.438314580291319,7.598046549666606e-05,0.0005383275144488457,0.0002128336746688901,0.0013039658870673868,0.0010097744282106065,7.112703050884735e-05,0.00020126851014969253,0.00012574704152404112,9.82508000832522e-05,0.00010194302087057656,0.0008679877414002388,8.221000610593409e-05,0.0003010909143896908,8.404791979159193e-05,0.00012476212418567582,0.00013777475403112092,0.00015182601780650684,0.00013047650914689628,0.0018009514101528434,6.611075556507069e-05,8.268489547780432e-05,9.669250453905142e-05,8.669031002103823e-05,5.12140140662033e-05,7.929910380711472e-05,0.0016169752041736627,9.992167068699301e-05,0.3121539254582493,0.00012187780419810215
Mosengeil Friedrich,6.0153298075787656e-05,1.8031506377279017e-05,2.5761593108778283e-05,5.179150365246784e-05,0.0019954244659152725,1.7093079236767315e-05,1.3377087949199768e-05,1.6722701455026646e-05,2.2311731736283372e-05,1.0725525367306508e-05,7.563753833358244e-06,0.42108538385762745,1.6478385424591687e-05,1.9564193910461067e-05,3.673278171397642e-05,1.0788256795459763e-05,1.5482306520972153e-05,0.00012245231057590394,7.121806439447602e-05,7.760472055974941e-05,8.95309365621625e-05,8.57211223324548e-06,3.25598837504952e-05,1.4131173165603427e-05,3.091484501166813e-05,2.137309813233323e-05,5.8752204289684815e-05,6.246835854286638e-05,9.498443112844516e-06,4.735293715001524e-05,0.09253624019147788,1.2549946266906415e-05,0.02938108131430258,3.5154446125366456e-05,0.0020461406317408308,0.06058187598526895,1.1748288262985381e-05,3.324418942536992e-05,2.077005719869421e-05,1.6228411522162675e-05,1.683826791332297e-05,0.001974128670957197,1.3578900214513592e-05,4.97321880347014e-05,1.3882474532562875e-05,2.060737512517662e-05,2.275671448870875e-05,2.507760847389971e-05,2.155123910051488e-05,0.005789749879990382,1.0919733441783496e-05,1.3657339271983666e-05,1.5971022662804644e-05,1.4318926917777661e-05,8.459189088169554e-06,1.3098096797482665e-05,0.00026708117401820773,1.6504394778632998e-05,0.382927107264022,2.0130962396931325e-05
Murhard Friedrich Wilhelm August,0.0004095802359990851,0.0001227754566028962,0.00017540915831268242,0.06268033456248256,0.05098334031638711,0.0001163857619066142,9.108379780458141e-05,0.00011386388157574634,0.0001519192570053535,7.302946557678083e-05,5.150115087958606e-05,7.167649895594952e-05,0.00011220034822670481,0.00013321143503856973,0.0002501113302941093,7.345660014744396e-05,0.00010541810609753362,0.0008337705141474117,0.0004849195730770507,0.0005284059358051917,0.0006096108326454296,5.83670033699537e-05,0.00022169831575699481,9.621831928183935e-05,0.0002104973446310636,0.00014552815651177443,0.00040004027157608963,0.0004253433453013149,6.467433534369513e-05,0.000322423338263471,0.0317279494993018,8.545183918758987e-05,0.0006054329345607419,0.0002393645369586192,0.013932050106044879,0.0011356482418363105,0.049942144828119775,0.0002263577124779788,0.00014142208659012544,0.00011049829076309752,0.00011465076673045474,0.0009761870819044542,9.245792553986541e-05,0.11252846423537452,9.452494505180026e-05,0.0001403143940080794,0.0001549491181531875,0.00017075194753397567,0.00014674110778997406,0.3261294339895065,7.435181682802887e-05,9.299201242616816e-05,0.00010874574529789998,9.749672343564566e-05,5.759811637806034e-05,8.918416361298678e-05,0.001818539860399132,0.0250434531597224,0.31366897763744084,0.00013707052802051827
Müchler Karl,0.0002172474106141163,6.512191675675626e-05,9.303961004973144e-05,0.00018704826535253705,0.09176393334948194,6.17327282525895e-05,4.831219253945944e-05,0.06375986180105181,8.058021922451164e-05,3.873590788966639e-05,2.7316971593966232e-05,3.801827439764508e-05,5.951272297794227e-05,7.065731395883193e-05,0.0001326627461383869,3.896246637883269e-05,5.5915321513669227e-05,0.00044224420351505984,0.00025720850848703387,0.00028027431798995127,0.0003233465954515218,3.095872122954723e-05,0.00011759206329434667,5.1035618617272806e-05,0.0001116509026630571,7.719028506468136e-05,0.00021218727248711162,0.0002256083967607827,3.430422332838876e-05,0.00017101810390932748,0.1429390958264347,4.5324918450799554e-05,0.0003211305765596577,0.00012696248811972245,0.038997539800269015,0.0006023646119193193,4.242968026567956e-05,0.00012006347617926904,7.501236489208608e-05,5.8609926543482645e-05,0.0779157162244342,0.0005177840559161325,4.9041050199339674e-05,0.00017961091777712545,5.0137427898232626e-05,7.442482837529354e-05,8.218730235751888e-05,9.056935662090038e-05,7.783365234959725e-05,0.38399040726957034,3.943730253717719e-05,4.932433777743583e-05,5.7680350526786054e-05,5.171370307477913e-05,3.055089220518952e-05,4.730459848836639e-05,0.006160942230118435,5.960665739214682e-05,0.18800121150786442,7.270423391238486e-05
Müller Friedrich Theodor Adam Heinrich von,0.0022447956738966958,0.0003862613950305313,0.000929616420601518,0.021918066062967475,0.013348949719901254,0.0006733567149563032,4.364466157750625e-05,5.456020386783583e-05,0.000638005382249773,3.499355963530566e-05,0.002678604709877899,3.434525805242112e-05,0.00485085927134662,0.004965771370507708,0.00020296316445308867,0.003319295257967853,0.003662855675226013,0.0054677543219625105,0.007685467388083111,0.004664912781174651,0.0031314474151596374,2.7967741472969898e-05,0.0001561454116944672,0.0003010506402217673,0.0006783311747164735,0.0008563394476108855,0.0014248427588235688,0.0024757127025209335,3.0990028378941266e-05,0.00217864816191668,0.16567131386349465,4.094599360601383e-05,0.058537564328873005,0.002218246397660635,0.04086521864590718,0.19225264038120313,0.0001228870238457988,0.0014376350443356556,0.0028920034227414627,5.294751230724045e-05,0.004451504926091661,0.004312402165726127,0.0012310475797842394,0.0018745870114426333,0.0023097989200935036,6.723450699842763e-05,0.006017445225925291,0.08874668888647479,0.0009828435324202652,0.02341950784483239,0.004194324138693512,0.0069751266229713844,0.01061125753852187,0.015504979860520664,0.00019082719417569627,0.0002133711026105004,0.0046723870825091714,0.0023681361000814807,0.26858297839113154,0.00011559427916773619
Müller Wilhelm Christian,0.00021305119940523448,6.386406371139152e-05,9.124251680264944e-05,0.00018343536140373744,0.0005832084067085775,6.054033859180548e-05,4.737902531188852e-05,5.9228533035716405e-05,7.902378355437766e-05,3.798771001511704e-05,2.678933454608944e-05,3.728393786991029e-05,5.8363213510716916e-05,6.929254274252421e-05,0.00013010031788769654,3.8209892446271776e-05,5.483529713860014e-05,0.0004337020990149092,0.00025224043442215963,0.00027486071958900105,0.00031710104065134267,3.036074248877032e-05,0.00011532073065716391,5.0049847443804544e-05,0.00010949432566215248,7.569932718173317e-05,0.00020808879965065504,0.0002212506901228563,3.3641625021529045e-05,0.00016771482824533938,0.029472304125386324,4.4449451487546636e-05,0.0003149278249546324,0.00012451016238543866,0.18232027280796548,0.0005907297246301017,4.161013586044673e-05,0.00011774440732088037,7.356347431394237e-05,5.747785491133624e-05,5.963784679470642e-05,0.000507782872228494,4.809380482614933e-05,0.00017614166884898677,4.916900559880754e-05,7.298728627449381e-05,8.059982530356696e-05,8.88199771997164e-05,7.633026759810891e-05,0.5133049194276802,3.8675556974885936e-05,4.837162060365102e-05,5.65662339868994e-05,5.0714834458201596e-05,2.996079082745449e-05,4.63908932992117e-05,0.0009459492045048972,5.845533354821304e-05,0.2669081829696863,7.129992570721956e-05
Münster Georg Ludwig Friedrich Wilhelm Graf von,0.0003152622974915952,9.450278388016545e-05,0.00013501602223513228,0.00027143829107174937,0.0008630020517539571,8.958450498590693e-05,7.010906493104416e-05,8.764336203703173e-05,0.0001169353640316542,5.6212275590296606e-05,3.96414907817863e-05,5.517086946806938e-05,8.636290634245104e-05,0.00010253557025272496,0.00019251581420880922,5.6541049818762146e-05,8.114247564815463e-05,0.0006417702436976201,0.00037325252849177017,0.33623101903382346,0.07722906861056694,4.4926278083770586e-05,0.00017064573490729518,7.40612112876469e-05,0.00016202411799093116,0.0001120160030664198,0.00030791919145854827,0.0003273954856131118,4.97811607033713e-05,0.000248175847982271,0.005231692978697548,6.57740310184842e-05,0.00046601413142191854,0.00018424378724112733,0.0011288045176135295,0.0008741317143642781,6.157255658228203e-05,0.0001742321680065366,0.00010885547693897479,8.505279784776101e-05,8.824904365916924e-05,0.000751391193161727,7.116675919652996e-05,0.0002606454568683877,7.27577864557017e-05,0.00010800286326859493,0.0001192675102208292,0.1440561287693426,0.00011294963651134856,0.3373833242768646,5.7230116435430226e-05,0.0096665576899893,8.370382770405054e-05,7.504522515166714e-05,4.433445001622622e-05,6.864687758165983e-05,0.0013997673815265724,8.649922087504749e-05,0.078322780120065,0.00010550599317060605
Mützschefahl Antonie von,0.00020192629895951391,6.052927210809709e-05,8.647810374757082e-05,0.00017385691200031575,0.0005527549970030567,0.07646776439667055,4.4905033420355036e-05,5.6135795067529104e-05,7.48973964355027e-05,3.60041046974335e-05,2.5390475113876243e-05,3.5337081442041754e-05,0.005056998714351365,6.567429209763965e-05,0.00012330686594516944,3.6214685422358556e-05,5.197196089228261e-05,0.0004110554643650677,0.00023906918859408814,0.00026050830969690447,0.17549603195600563,2.8775394747998908e-05,0.00010929902483494745,4.743639315821395e-05,0.00010377685739272566,7.17465332943681e-05,0.00019722302097188854,0.00020969763664071162,3.1884959345665335e-05,0.00015895725836209432,0.2911358043941947,4.212843323443986e-05,0.09854173917863085,0.00011800861174932216,0.053482553899756945,0.0005598835740560426,3.943737823095365e-05,0.00011159614430644096,6.972220831558807e-05,5.447653215179643e-05,5.6523735678503326e-05,0.0004812679597691689,4.5582489272702694e-05,0.00016694407439395219,4.660154625650462e-05,6.917610710313123e-05,7.639114196853843e-05,8.418206196292596e-05,0.04108614557391608,0.020917361558191124,3.665603433324139e-05,4.5845798335970504e-05,5.361251336270034e-05,4.8066656527057644e-05,2.8396327373782428e-05,4.3968498724656235e-05,0.0008965545484024966,5.540296975931769e-05,0.23102278481176639,6.757685548985191e-05
Osmund Emanuel,0.0021550601708826703,0.023244303476641262,0.0008087781274419986,0.0013274942064432655,0.007223233550811544,0.0029129704526940628,0.004941886382900043,0.0014358453332184496,0.0004966083083688941,0.0012791805149206625,9.86145252457885e-05,0.00023562355808889814,0.0006519637802137015,0.0028401322042579395,0.000813655708261299,0.0012922499340851223,0.0006956494393963552,0.008490652776848054,0.008948652491548817,0.0039009272086375263,0.02454781016798809,0.0019027222771208793,0.0006738613301282609,0.0001842390648339342,0.0014933337099096323,0.0003238814901655759,0.0028394123432744236,0.0014393714969760242,0.0009059141279021557,0.004315507034411126,0.2362036299441036,0.0009853090706407482,0.06451904621321118,0.0011925946352613916,0.016981707448898327,0.01758830156873416,0.0017528929260896796,0.002905519980285555,0.0045277319333882175,0.00210644917979194,0.00046954663499231344,0.17444705290163562,0.0010615634729490755,0.0010692430440412018,0.0017170204424858545,0.0010591674054728046,0.0020709712167418697,0.003741094519062355,0.0021158059413183368,0.010013876782194979,0.00014236903433092424,0.00017806132485268327,0.0005196247858643091,0.0003309918927523041,0.00011028900917096835,0.002640944008608332,0.044803894563986014,0.0015703650737353917,0.2891182254369218,0.0016371744148617148
Osmund Emanuel + Otto Georg Christian,0.0012070387776745876,0.0003618210158625189,0.000516933282989615,0.0010392506356649194,0.0033041595838383697,0.0003429904947630309,0.0002684252468867828,0.0003355584775794207,0.0004477082099278417,0.00021521887316902367,0.00015177462373128014,0.00021123166130500602,0.0003306560211526596,0.0003925759926599389,0.0007370816457106613,0.0002164776448204881,0.0003106686571883834,0.0024571335572448182,0.0014290648749924384,0.001557219804111153,0.0017965317894273844,0.00017200838861852408,0.0006533480879786285,0.00028355675466751275,0.0006203386668486437,0.000428873545923736,0.0011789243669093734,0.478823017320158,0.00019059618560389842,0.0009501861611119572,0.3139194217729389,0.0002518277847841864,0.0017842194643829655,0.0007054106929852463,0.004321832442428709,0.003346771511937544,0.0002357416793150105,0.0006670793963487183,0.0004167728994968302,0.00032564003361265295,0.00033787743931592315,0.11308518899963795,0.000272474820855898,0.0009979283160976157,0.0002785663567402637,0.0004135085137116844,0.0004566372538000013,0.0005032084166224899,0.00043244813058269927,0.005969029028160503,0.0002191158611036819,0.0002740487825018802,0.0003204752572142724,0.000287324229881302,0.00016974246772368158,0.0002628269979208431,0.005359262819150252,0.00033117792601763604,0.04272012156167524,0.0004039487945347692
Otto Amöne,0.00014149013658249312,4.241297454538442e-05,6.059536956645787e-05,0.00012182186446980466,0.0003873164636088288,4.0205644464888565e-05,3.1465041179016256e-05,3.933445693898462e-05,5.248074622244798e-05,2.522814372085152e-05,1.779115355586761e-05,2.4760759274172784e-05,3.875978672768577e-05,4.601809970635214e-05,8.640135234509123e-05,2.537569802994753e-05,3.6416850519225495e-05,0.026125465263632085,0.18533582138281296,0.0001825386614315141,0.00021059102073802668,2.016297309507881e-05,7.658603179435628e-05,3.323876969726584e-05,7.271663870560357e-05,5.0272930507065276e-05,0.00013819454087116888,0.00014693552747811788,2.234185084355932e-05,0.00011138164920727229,0.24780365105672314,2.9519472218635888e-05,0.004515387414013786,8.268885568823177e-05,0.0005066089622604859,0.0003923114709261672,2.763384492810349e-05,7.819562771842698e-05,4.885448219592001e-05,0.056019287319904514,3.960628765303958e-05,0.1295244150046415,3.193973576595809e-05,0.00011697802618753572,3.2653790906702226e-05,4.8471828051628104e-05,5.352741652036241e-05,5.898652877958421e-05,5.069194643346059e-05,0.0006996947803834232,2.5684952039965648e-05,3.212423692067217e-05,3.756638871363717e-05,0.004339920051161238,1.9897359874670065e-05,3.0808809560393684e-05,0.043690614001779655,3.8820964870421886e-05,0.2590758294788129,0.03880350812209428
Otto Georg Christian,0.0006445528414381651,0.0027029841303074726,0.13815258332732272,0.0005549547890041626,0.0017644051605625595,0.00018315525737433656,0.00014333777737276702,0.00017918659631562385,0.00023907400837621024,0.00011492583237422106,8.104691149415471e-05,0.00011279668061546829,0.00017656870840817546,0.00020963367228089938,0.0003935980168176564,0.00011559801031885702,0.0001658955531837406,0.022645171841150634,0.0735465442175481,0.0008315478077823799,0.0038928827229653623,9.185164361402107e-05,0.0003488847039082855,0.00015141792899316721,0.0003312578334405856,0.00022901638932873645,0.0006295398827169965,0.000669359108922896,0.00010177743687319071,0.0005073947924190441,0.22262842137590497,0.0001344748132685807,0.0009527645232184601,0.011670666479768128,0.029972779077424204,0.0017871597230865537,0.0001258849111216038,0.0003562171558479455,0.00022255470294221713,0.00017389019543798042,0.0001804249106134699,0.04602850110287187,0.000145500230192581,0.0005328888711690835,0.00014875308075182702,0.00022081153679686787,0.00024384207441151542,0.0002687108490370868,0.00023092520016523236,0.2664996701459697,0.00011700680499315654,0.00014634071806256228,0.012281051452128953,0.00015342974244855095,9.064165286785915e-05,0.00014034833963073659,0.0028618203010446095,0.00017684740306977452,0.15138102234930964,0.00021570669321371275
Paulus Sophie,0.00033796142917272065,0.00010130705813876435,0.00014473728130150936,0.0002909820600582758,0.000925138873599477,9.603465932229012e-05,7.515697237057162e-05,9.395375256480542e-05,0.00012535480158398513,6.025960334205187e-05,4.24957090833448e-05,5.9143215165547766e-05,9.258110306000896e-05,0.00010991821140482136,0.00020637710321226628,0.1852054778197062,0.13380272118681938,0.0006879782025516554,0.0004001270021029817,0.010721835257314577,0.0005030148677400583,4.816100519919281e-05,0.00018293236111760632,7.939367635200105e-05,0.00017368998104863603,0.00012008124278657949,0.00033008961376935326,0.010636794092435195,5.336544315971298e-05,0.00026604470289529704,0.149609941225471,7.050981263007006e-05,0.000499567512903234,0.0001975094838413594,0.0012100793246279714,0.000937069880611486,6.600582875255171e-05,0.0001867770202014737,0.00011669315630916775,9.11766657303325e-05,9.460304373685466e-05,0.0008054919460057005,7.629082144937212e-05,0.00027941213336163504,7.799640391400786e-05,0.000115779153788516,0.0001278548641204967,0.0001408944259281514,0.00012108209856883489,0.001671281501839567,6.135072952310401e-05,7.673151841551602e-05,8.973056868255e-05,8.044853998287627e-05,4.752656504848892e-05,7.358950638986909e-05,0.14550211399206084,9.272723234543207e-05,0.3513935542482876,0.00011310250709308466
Reichardt Johann Friedrich,0.0001941660443210015,5.820306414478062e-05,8.315465301730512e-05,0.0001671753954532393,0.0005315120011597371,5.517395864956644e-05,4.317928251178847e-05,5.397843336524426e-05,7.201900530420361e-05,3.462042648452392e-05,2.441469061581045e-05,3.397903768258535e-05,5.318981696828464e-05,6.315035523301206e-05,0.13603537056267312,3.482291435549284e-05,4.997462001759156e-05,0.00039525814083434484,0.00022988149095751304,0.0002504966825383154,0.0002889927627031777,2.7669523983671392e-05,0.00010509854045608828,4.561335924961873e-05,9.978859611570592e-05,6.898923337522068e-05,0.00018964351859302605,0.00020163872075996023,3.065958451863208e-05,0.00015284835225186553,0.5232516385355652,4.050939019197628e-05,0.07120012654118732,0.0001134734081555807,0.0006952163634553813,0.0005383666189839028,3.792175545707768e-05,0.00010730737904428064,6.704270548075994e-05,5.238293778841036e-05,5.435146498248516e-05,0.0004627722911197132,4.383070297425548e-05,0.00016052822596626632,4.4810596452727946e-05,6.65175915517273e-05,7.345534451740269e-05,8.094685069924447e-05,6.956424635422253e-05,0.0009601868442602877,3.52473017316448e-05,4.4083892774256864e-05,5.15521242125549e-05,4.62194008887682e-05,2.7305024594725918e-05,4.2278739897130486e-05,0.0008620989493608143,0.04141925714645736,0.21961136505662449,6.497980097553948e-05
Reitzenstein Anna Margaretha Fanny von,0.00021939289306866365,6.576504492759686e-05,9.395844655220274e-05,0.00018889550841211114,0.0006005682200661527,0.0013172291187124657,0.003244855135427004,6.099153279209131e-05,0.09743995293508036,3.911845427078694e-05,2.7586747344574934e-05,3.83937336053831e-05,6.010045611874508e-05,7.13551083627127e-05,0.00013397289107133407,3.93472501963492e-05,5.646752759478583e-05,0.0004466116994340431,0.03400319214077753,0.0002830422388135313,0.00032653988758475275,3.1264462011568317e-05,0.00011875337383829678,5.153963394243043e-05,0.0001127535397532798,7.79525974982318e-05,0.000214282782251359,0.003423902273730069,3.4643003473385106e-05,0.001925732608166042,0.3191098504375896,4.577253629358576e-05,0.01036339584853704,0.0001282163386944038,0.0761951930378431,0.0006083134179486288,4.2848705442111987e-05,0.01768966345703042,0.00966395063907985,5.918874388683274e-05,0.021394487492707896,0.0017777842980864125,4.9525367653148835e-05,0.0026911581775821308,5.063257291086e-05,7.515982983289668e-05,8.299896411540209e-05,9.146379750284455e-05,7.860231852157762e-05,0.002434675996916873,0.0027393022560229952,4.981145291029062e-05,5.824998760405909e-05,5.222441499669788e-05,3.0852605367209325e-05,4.77717671684869e-05,0.1017622920078758,6.019531820631975e-05,0.2877448347235961,7.342224319861472e-05
