receiver,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Boie Heinrich,0.007082112200830996,1.5092619762889272e-05,4.8425381187559034e-06,1.9431403800478133e-05,2.400284395005141e-05,0.017513611693943006,2.628731035156795e-05,2.5960519664937413e-05,1.2191204140839345e-05,1.944469208873709e-05,1.7019681381088712e-05,2.2615021144658483e-05,1.845237258081192e-05,0.00017940017614789382,4.415144338670375e-05,2.458114837658469e-05,0.2756541288324853,2.076517321123308e-05,1.3848850147799411e-05,7.4841074403139485e-06,0.031479624096504726,1.6291488711019648e-05,0.0001213979638913697,3.6349343688195424e-05,1.5855770314277514e-05,1.627587267202943e-05,2.2047814805883623e-05,2.171292942707006e-05,1.652132841717814e-05,2.2544889598523816e-05,1.9716646575108482e-05,1.9528197643385666e-05,0.00013453251294679418,2.433337690471373e-05,1.2694640798700332e-05,0.14306771473391894,0.00016577050643780148,0.0035238850820531594,1.677599854505294e-05,2.983667104076988e-05,1.6574320044681692e-05,3.102222062006148e-05,2.175128222456405e-05,1.5522928173554886e-05,2.3540676962616777e-05,5.482945662678355e-05,3.0316932611584986e-05,8.889292727687643e-06,1.1111237765583747e-05,1.6341934386419246e-05,1.5027021276547929e-05,1.3745068012389735e-05,0.0003212825462548482,0.02452224983100616,1.5411322333049594e-05,1.7336810405172705e-05,1.602650012917845e-05,1.1206057588346127e-05,2.026030702721144e-05,4.023670268909798e-05,1.5926244835813776e-05,4.3813069812506655e-05,0.0002717803441518923,1.6944227795145278e-05,3.518790688369856e-05,2.474749537256345e-05,0.00016075773302717588,0.10119659491861477,0.028247181859349036,1.7772991962250874e-05,1.8100916854575e-05,3.79023155990221e-05,3.8770906182253967e-05,1.4106821238198197e-05,0.00027608972498038283,2.34593437147499e-05,0.15416066519850938,2.764726848228229e-05,2.175586841220337e-05,1.9060115439492086e-05,1.0127877068765276e-05,1.278840827668543e-05,0.011294505352091479,3.674546733508868e-05,0.007231362779165219,9.345074718674124e-05,3.7767326982667764e-06,0.0473881138414952,2.583477723903251e-05,5.631950228540797e-05,1.6944558708857546e-05,5.7037505749852685e-05,5.857947632404972e-05,2.289916110082368e-05,3.0211029235502476e-05,1.602891734799725e-05,0.1157193254841773,0.028311824062546856,3.0043006264536853e-05,0.00016429989577008915
Boie Sara Henriette,0.00013300492061686333,1.9258509202077135e-05,6.17918336157808e-06,2.4794891462179497e-05,3.0628147952466114e-05,8.793875743914184e-05,3.354317648340554e-05,3.3126184500270694e-05,1.55562401239352e-05,2.4811847605363087e-05,2.1717481500466172e-05,2.8857256040497887e-05,2.354562645389885e-05,0.00022891850437349552,5.633819655607925e-05,3.13660769068136e-05,3.565517533104989e-05,2.649681007366089e-05,1.76714322761501e-05,9.549882941000294e-06,0.00010102580139808055,2.0788291905966946e-05,0.07583825533976432,4.638254861689861e-05,2.0232305809119413e-05,2.0768365502511624e-05,2.813348848613125e-05,2.7706167500719548e-05,2.1081572341411278e-05,2.8767766671004118e-05,2.5158867411109996e-05,2.4918402498939513e-05,0.0001716663958456743,3.1049915150537735e-05,1.619863618640797e-05,2.7068173312143343e-05,0.018019373554029584,4.4591869547161496e-05,2.140653693193457e-05,3.807223747933435e-05,2.114919080407338e-05,3.958502438054858e-05,2.775510649971821e-05,1.9807592039697667e-05,3.00384128819324e-05,6.99635723672175e-05,3.868506162956499e-05,1.1342929755447385e-05,0.6989721651956129,2.085266167868704e-05,1.9174804114909075e-05,1.7539004027032403e-05,0.0004099634768994719,0.00012718918377884855,1.9665180573686855e-05,2.2122144993253863e-05,2.045016074504135e-05,1.4299171818720492e-05,2.585258990489299e-05,5.134290276792158e-05,2.0322232822642628e-05,5.5906424557924376e-05,0.00034679759650891234,2.162120109308492e-05,4.4900530137771945e-05,3.1578339271010443e-05,0.00020513034380031643,2.2154216214049792e-05,0.0004283213045215313,2.2678722092706225e-05,2.3097161346833788e-05,4.836417435882329e-05,4.947251472668573e-05,1.8000608966238778e-05,0.00480425816037681,2.9934629898786517e-05,0.17890449578345147,3.527851246789787e-05,2.776095857432436e-05,2.432111948428499e-05,1.2923390159600955e-05,1.6318285516080466e-05,0.00550810967650496,4.688801095668484e-05,0.000323451886181621,0.00011924517432434863,4.819192596516616e-06,0.007044717641973046,3.2965734445580016e-05,7.186490285052386e-05,2.1621623346137923e-05,7.278109079830031e-05,7.474867859677678e-05,2.9219824769217907e-05,3.8549926631475984e-05,2.0453245168527585e-05,0.000745625675440449,0.0005108061537184137,0.004490297226425415,0.00020965022006112216
Bornträger Johann Friedrich Wilhelm,0.0006456792575451875,9.349142772577806e-05,2.9997164816423023e-05,0.00012036808139099596,0.00014868592634177427,0.000426903240492235,0.00016283708292192693,0.00016081277379994795,7.551857124407501e-05,0.00012045039586395562,0.00010542863576728803,0.00014008904007915094,0.00011430345987712425,0.009500371545170949,0.00027349668534858715,0.00015226824056860424,0.00017308989042377505,0.00012863013320356872,0.0020410467119600403,4.6360400039265396e-05,0.005831169481081735,0.0017925527593100163,0.004476123842240276,0.00022516647816573778,9.821877365643201e-05,0.000100821103128335,0.0001365754731000395,0.0001345010213029597,0.00010234158190657028,0.0021816357446997133,0.00012213502143637012,0.00012096767209894857,0.0036563773566436197,0.00015073341699132898,7.863711611251787e-05,0.00013140384555872787,0.0028071123761359003,0.006080680641456859,0.00010391913929741279,0.00018482364347672048,0.00010266983922641621,0.0001921675456321438,0.000134738598201558,9.615697872405202e-05,0.001035945445258169,0.3155523986904225,0.0001877986299696376,5.506483842039075e-05,6.882870560744481e-05,0.004011749985574181,9.308507705630834e-05,8.514400103194773e-05,0.015641353901629407,0.000617446462651346,9.54656349059939e-05,0.007928432420204558,9.927636169622965e-05,6.941606822215514e-05,0.00012550273311689132,0.00024924677362051835,9.865532898878836e-05,0.0002714006258802272,0.04339150038913705,0.00010496123755626127,0.0002179719429046911,0.00015329867918007636,0.0009958158500504724,0.005448283296669545,0.00808440344667904,0.00044799668142551273,0.00011212636284927206,0.0002347863826914065,0.00024016687825886187,8.738488605367203e-05,0.0017102413612977718,0.0007060330251995901,0.2600614490484392,0.000171261361097966,0.00013476700740002422,0.0212635046611865,6.2737265091529e-05,7.921795996393642e-05,0.02853049302455043,0.0012612750603777033,0.005704833046171295,0.00260629177970427,2.339501939668535e-05,0.14152910290360485,0.0001600338607213545,0.00034887188309182097,0.00010496328740551869,0.00035331956481027575,0.002318131152566469,0.00014184914870132297,0.00018714261014097407,9.929133518937044e-05,0.011412916961441118,0.07031865222805743,0.00018610178968083582,0.0010177578228341706
Breitenbauch Georg August von,0.000735487842787082,0.00010649530350183916,3.416951959156825e-05,0.0001371102749362951,0.00016936689531219342,0.0004862819112730674,0.00018548635943382085,0.00018318048584122784,8.6022572981261e-05,0.00013720403866408992,0.00012009287735720857,0.00015957425406176544,0.0001302021152851459,0.0012658687827099885,0.0003115377871688439,0.00017344747949092903,0.00019716524672023453,0.00014652150906471832,9.771911853685046e-05,5.2808743996610684e-05,0.0005586503746741061,0.00011495466406984397,0.0008565983382756197,0.00025648525232745795,0.00011188018371909104,0.00011484447545859643,0.00015557197929800818,0.00015320898860352516,0.00011657644011990436,0.00015907939760821397,0.00013912298156597242,0.00013779326369765604,0.000949277264134244,0.00017169917478899283,8.957488136212184e-05,0.00014968102161335418,0.0011696962271689597,0.0002465831924636822,0.00011837342255151416,0.00021053106669951927,0.00011695035528789417,0.00021889644423149564,0.00015347961046198542,0.00010953161035334472,0.00016610579058891649,0.0003868831068458873,0.0002139198489353233,6.272389696582147e-05,7.840220297847174e-05,0.00011531061469978325,0.00010603243285234727,9.698681956012148e-05,0.0022670075050445545,0.0007033281022198108,0.00010874410639154652,0.147832521700607,0.0001130848734111612,7.907126282107767e-05,0.00014295911377881817,0.0002839149155089064,0.00011237746024749104,0.0003091501833566993,0.0019177141338614946,0.0001195604679636382,0.0002482900173757877,0.00017462124349623028,0.0011343255072981018,0.0001225079238898789,0.002368522238284384,0.00012540832558504184,0.00012772220226665916,0.0002674432051263468,0.00027357208263292554,9.953939294900192e-05,0.0019481216327877934,0.00016553189360797804,0.1030412118366202,0.00019508238425625319,0.0001535119711423868,0.00013449042051001894,7.146349402636762e-05,9.023651573597512e-05,0.5966810295966043,0.0002592803474575878,0.0017886175106138985,0.0006593994840177745,2.6649070954282355e-05,0.01433736786013493,0.00018229323246705045,0.09887085779358533,0.00011956280292978548,0.00040246336164607863,0.0004133436877173545,0.00016157917907440086,0.00021317258223444823,0.00011310192959198225,0.004123145346900999,0.002824645241230945,0.00021198699235214943,0.0011593194250066098
Brentano Clemens,0.00035305539278601564,5.112081943493429e-05,1.6402355632413817e-05,6.581688935767474e-05,8.130099815491426e-05,0.0002334293528750392,8.903880618637723e-05,8.793192030793382e-05,4.1293317884460094e-05,6.586189865330121e-05,5.764804734974574e-05,7.660024771153369e-05,6.250077333620157e-05,0.012425179397389585,0.00014954712969800042,8.325979633784623e-05,9.46450091693979e-05,7.033455337401048e-05,4.690799734635248e-05,2.5349721327286354e-05,0.0002681683040649785,5.5181556668520435e-05,0.0004111919262101213,0.00012312032400310592,5.370571736200699e-05,5.512866295476834e-05,7.467904030802135e-05,7.354473657211047e-05,5.596005598156862e-05,7.636270233087961e-05,6.678304663229534e-05,6.614474367610503e-05,0.00045568048559678536,8.242055961992484e-05,4.299852843688652e-05,7.185121058977621e-05,0.0005614879497648043,0.00011836704946718943,5.682265941470957e-05,0.00010106098853461988,5.613954605444738e-05,0.00010507661119829759,7.367464287507956e-05,5.2578334360014424e-05,7.973557376308486e-05,0.0001857150578208685,0.00010268770181759448,3.010928093171551e-05,3.763532033780536e-05,5.535242324462784e-05,5.08986281634291e-05,4.6556472701314004e-05,0.024723280724944688,0.00033761778909314084,5.220030972877154e-05,5.872220782237871e-05,5.428400318493421e-05,3.795648837320546e-05,6.862450081602873e-05,0.00013628735402744567,5.394442444843855e-05,0.00014840101095520822,0.0009205581348783313,5.73924754739991e-05,0.00011918637468876868,8.382323693852205e-05,0.0005445089833283123,5.880733939046445e-05,0.0011369590365914244,6.0199615917894985e-05,6.131034351006173e-05,0.00012838045762391724,0.00013132249572372163,4.778178160242551e-05,0.0009351546120089162,7.946008664795307e-05,0.2267256434181454,9.364517506941663e-05,7.369017693569248e-05,6.455928361669326e-05,3.430453977013505e-05,4.331613203296543e-05,0.5464096846928672,0.00012446205033987684,0.012676113874782343,0.0003165307844526621,1.2792323225212395e-05,0.030517402079944238,8.750601307970027e-05,0.00019076205140190636,5.739359632514349e-05,0.13018597832651532,0.0001984169003659756,7.756266958537479e-05,0.00010232899223295524,5.4292190644017684e-05,0.0019792287720864178,0.0013559112429988036,0.00010175987486999252,0.0005565067852231741
Brockhaus Friedrich Arnold,0.000754051354399631,0.00010918321578023508,3.5031948902880374e-05,0.00014057090070453983,0.00017364166933972204,0.0004985555334619568,0.00019016798431870143,0.0001878039111084901,8.819375915128346e-05,0.00014066703100313092,0.00012312398867368797,0.00016360186450752634,0.0001334883809967791,0.0012978189639104721,0.00031940091554896966,0.0001778252463449616,0.00020214164351995933,0.000150219671803485,0.0001001855223115924,5.414162222435999e-05,0.0005727505570487314,0.00011785608829093059,0.0008782186456074338,0.00026295886981375904,0.00011470400889859805,0.00011774311854932925,0.00015949857342544078,0.000157075941493339,0.00011951879752409318,0.0001630945180126885,0.00014263440749802557,0.00014127112791508398,0.000973236762158722,0.00017603281491142142,9.183572682226876e-05,0.00015345892958307445,0.0011992190394209245,0.0002528068846723977,0.00012136113529986523,0.0002158448131330008,0.00011990215020846233,0.00022442133050159184,0.00015735339377335057,0.0001122961581846596,0.00017029825522684198,0.00039664793044843285,0.00021931912730383768,6.43070309375497e-05,8.038105309776815e-05,0.00011822102301723146,0.00010870866240238646,9.943474030935639e-05,0.07804340408910951,0.0007210799107928983,0.00011148877783865854,0.00012541816736570514,0.0001159391046283853,8.106699982746476e-05,0.00014656736263674123,0.00029108085017759286,0.00011521383655031045,0.00031695304927086123,0.05244556867033625,0.00012257814141291543,0.00025455678937757824,0.00017902863583212018,0.0011629555722728598,0.00012559999031906853,0.12862693298362987,0.0001285735973582453,0.00013094587565325494,0.0002741933983385784,0.00028047696703397974,0.00010205173995111246,0.0019972916889723705,0.00016970987324336473,0.4085186555312657,0.000200006210178136,0.00015738657122845776,0.05061733687910122,7.326721303306755e-05,9.251406066641616e-05,0.005987671793491407,0.0002658245123790576,0.0018337617264623464,0.0006760425463048235,2.732168620275312e-05,0.1156581430106409,0.00018689426370227484,0.0004074272371045259,0.0001225805353129685,0.00041262142661045807,0.00042377636913033085,0.00016565739327808836,0.00021855299979619958,0.00011595659130253653,0.004227212405626784,0.12909456840618333,0.0002173374859501485,0.0011885803296154626
Böckh Philipp August,0.0004116275454709135,5.960180146353871e-05,1.9123518651373917e-05,0.0025129063119434716,9.478889431700588e-05,0.0002721554564188548,0.00010381041046545538,0.00010251989139516256,4.814391008447938e-05,7.678843670614592e-05,6.721190135211769e-05,8.930828587307023e-05,7.286969819494459e-05,0.0007084637292448223,0.0001743571099255747,9.707265857776556e-05,0.00011034668669990785,8.200310817709073e-05,5.469006905196324e-05,2.9555258980697447e-05,0.00031265762549127394,6.433621802937349e-05,0.00047940897310104334,0.00014354607747826904,6.261553588242826e-05,6.427454920910478e-05,8.706834873004055e-05,8.574586315930045e-05,6.524387095842825e-05,8.903133153679739e-05,7.786240382109849e-05,7.711820592894877e-05,0.005403618920850612,9.60941918631205e-05,5.013201633791314e-05,8.377137995484198e-05,0.027452513086626943,0.00013800423115571596,6.624958094375569e-05,0.00011782708182164174,6.54531385681154e-05,0.00012250889927681047,8.58973210147106e-05,6.130111920051938e-05,9.296376485235107e-05,0.00021652532426866494,0.00011972366805014216,3.51044330693117e-05,0.00491621975123693,6.45354314977505e-05,5.934274849456119e-05,5.428022620643157e-05,0.001268767042198103,0.0003936288318245758,6.0860380001329865e-05,6.846426584739611e-05,6.328975975419457e-05,4.4253498071412806e-05,8.00093566257728e-05,0.00015889752759291366,6.289384465233252e-05,0.00017302084922950968,0.0010732794152585419,6.691392991178694e-05,0.00013895948304194186,9.772957439384945e-05,0.0006348434293146243,6.85635208060492e-05,0.048655966871087857,7.018677704660846e-05,7.148177517379332e-05,0.0001496788711855044,0.00015310899559784665,5.570881476707674e-05,0.0010902974588192778,9.264257421958457e-05,0.13685113181478215,0.00010918097937787621,8.591543218755191e-05,7.526971686453338e-05,3.999568847443858e-05,5.050231060719211e-05,0.22767546198982289,0.00014511039721387897,0.0010010284233799788,0.00036904347740469634,1.4914579178390364e-05,0.056131424642552344,0.00010202332584046969,0.47100478471664786,6.691523671297121e-05,0.00022524506328829513,0.0002313344119547135,9.043037425277343e-05,0.00011930544827817727,6.329930551883953e-05,0.002307584299875372,0.0015808579283486317,0.00011864191392071396,0.0006488316754820508
Börne Carl Ludwig,0.0002882805506567116,4.1741716109849254e-05,1.3393026166421906e-05,5.374150769038723e-05,6.638475716824494e-05,0.00019060222209108717,7.270291461822348e-05,7.179910836834926e-05,3.371725984480221e-05,5.377825915996677e-05,4.7071397785846685e-05,6.254645033592622e-05,5.103379730769598e-05,0.0004961677522172446,0.00012210981556823246,6.798417592898101e-05,7.72805512046105e-05,5.7430318842751135e-05,3.8301817736023235e-05,2.069882452596758e-05,0.00021896764061435576,0.10733557311162678,0.005734148135736137,0.00010053151863951362,4.385236450393726e-05,4.5014243198945337e-05,6.0977725598882e-05,6.005153182792735e-05,4.569310109058332e-05,6.235248725098214e-05,5.453040472139058e-05,5.4009210791326814e-05,0.0003720770847734303,6.729891342310463e-05,3.5109616531836494e-05,5.866871595054839e-05,0.04101209022800135,9.665032427558261e-05,0.059560044360169054,8.251939502969074e-05,4.5839660237120034e-05,8.579827402819454e-05,6.01576043064078e-05,4.2931821724372865e-05,6.510654016629832e-05,0.00015164203756063864,8.384765628998743e-05,2.4585150840999657e-05,3.073039271687345e-05,4.519695033469188e-05,4.156029012568519e-05,3.801478708782544e-05,0.0008885723650041827,0.0002756752740221203,4.262315302511709e-05,4.7948482738722594e-05,4.432455260494572e-05,3.099263626275972e-05,5.603400850975566e-05,0.00011128280227230809,4.404727615725919e-05,0.0001211739744819858,0.011548458582502317,4.6862715515081144e-05,0.005495716651874306,6.844424245096052e-05,0.0004446082760915405,4.801799527366043e-05,0.0009283619053550476,4.915483173670619e-05,5.0061774863598185e-05,0.0001048265789833573,0.00010722884327614117,3.9015289365809585e-05,0.06601434204186368,6.488159649209941e-05,0.2530127579435724,7.646415601338154e-05,6.017028834307438e-05,5.271463405263227e-05,2.8010708282689943e-05,3.536894960375383e-05,0.12530485616648823,0.027093613696522186,0.000701063445073531,0.0002584570883388832,1.0445324045164798e-05,0.1709376747200099,7.145134206087281e-05,0.00015576306252848077,4.686363072439874e-05,0.025663597526137536,0.0001620134813569316,6.333229729768937e-05,8.355475891836078e-05,4.433123791626312e-05,0.0016161009630534101,0.0895689063201736,8.309005714596035e-05,0.0004544048491154716
Böttiger Carl August,0.00029936956668018196,4.334735533086098e-05,1.3908203071086086e-05,5.580873157540686e-05,6.893831700527141e-05,0.0032916089033567454,0.008897186967139288,7.456093694594073e-05,3.5014229875679385e-05,5.584689672910113e-05,0.0012230774277338587,6.495236564449035e-05,0.006147418297982591,0.0005152533691349747,0.0011704560735405227,7.059925909883601e-05,8.025322927345128e-05,0.008607431991639958,3.9775137630949394e-05,2.1495026684984483e-05,0.0010008092036493292,0.00045281900622969404,0.0019474170168955584,0.0036444681184225965,0.000561151686274655,4.674576363270471e-05,0.001340655075684802,0.0003940494223582884,4.745073451053228e-05,6.475094156451208e-05,5.662797436438013e-05,5.608673215902118e-05,0.006150433395381198,6.988763724651523e-05,3.6460145034062986e-05,0.002744938799395148,0.03649361676116144,0.0001003680811347396,4.8182169920592056e-05,0.0008977503746319904,4.7602931209517946e-05,8.909859530660678e-05,6.2471630128017e-05,0.004875807232332082,6.761093203558032e-05,0.0005674990534285176,0.0013171447789287907,2.553084464862641e-05,3.191246974728241e-05,4.693549879150477e-05,4.3158950604492884e-05,0.0012695488999785673,0.009834765804905462,0.01616903767804249,4.426269764853913e-05,0.0008232116131403353,4.602954336117162e-05,3.218480076828888e-05,0.00031599566297580095,0.15191574957616785,4.574160118191102e-05,0.00012583505946186854,0.0027857277235520898,0.0005282906978290959,0.001063118406149552,7.107702256576196e-05,0.0008717345479186039,4.9865058205209435e-05,0.00393792876941219,0.00045315558278301147,5.198745393685233e-05,0.00010885884412016238,0.0003200833490227913,4.051605370094156e-05,0.005396181348836951,6.737733566524254e-05,0.2072677359028742,7.940543057846044e-05,6.24848020695579e-05,5.474235815801981e-05,2.908816977729276e-05,3.672945362664364e-05,0.3048515397149497,0.00010553627232358706,0.0010371074704583338,0.00026839891336814884,1.0847114472730284e-05,0.07144532240638664,0.0004802281853747141,0.02116400367163272,0.0004586902344480177,0.07537682865174274,0.001278171886800581,0.0051707212795085175,0.0005663941394564525,0.0026240989569739806,0.0032478863589003397,0.008237948503335979,0.002840150370945259,0.002831930377619649
Calmberg Johann Erhart Wilhelm,0.00033090771840852713,4.7913936645746796e-05,1.5373412188996026e-05,6.168810089043144e-05,7.620086919358956e-05,0.0002187859926452816,8.345327335875264e-05,8.241582402910503e-05,3.8702928452211864e-05,6.173028668797838e-05,5.403170213228565e-05,7.179500361042389e-05,5.858000961335316e-05,0.0005695345678370458,0.027108842600259805,7.803678913924424e-05,8.870779113684769e-05,0.009055481291275364,4.3965390967424346e-05,2.375949671950903e-05,0.00025134571928606754,5.1719937971541506e-05,0.0003853972631786642,0.00011539680837074628,5.033668019490138e-05,5.167036235679804e-05,6.999431632033865e-05,6.893116909499649e-05,5.2449600899023e-05,7.15723597943631e-05,6.259364972469684e-05,6.199538843425291e-05,0.00042709499102174496,7.725019895196347e-05,4.0301168685442275e-05,6.734388044191125e-05,0.025565902591335725,0.00011094171360718096,5.325809197375088e-05,9.472128685588516e-05,5.261783130056028e-05,9.84850037138586e-05,6.9052926188078e-05,4.9280019555849686e-05,7.47336461333394e-05,0.00017406488418903281,9.624595406667672e-05,2.8220482280167568e-05,3.527440237148674e-05,5.188008584070675e-05,4.7705683753406364e-05,4.3635917970747733e-05,0.05495731641229834,0.00031643853787741307,4.8925708955352435e-05,5.503847896806403e-05,5.08786893134785e-05,3.557542307246329e-05,6.431958682959297e-05,0.00012773785159682054,5.056041284125948e-05,0.0001390916013410684,0.0008628101943754353,5.3792162649188256e-05,0.07940389534649994,7.856488429778885e-05,0.000510351148878572,5.5118270110007776e-05,0.28984732648540196,5.642320712130849e-05,5.7464257168432577e-05,0.00012032696621722803,0.00012308444602059494,4.4784361475923755e-05,0.0008764910134275653,7.447544072256845e-05,0.29532526213324056,8.777067807308441e-05,0.02510870507686673,6.050938657276661e-05,3.215256647636061e-05,4.059884854952103e-05,0.015147447272310575,0.00011665436627780989,0.0008047275632727564,0.00029667435147428953,0.010445172171946994,0.12811853870181256,8.201663457603843e-05,0.000178795272578075,5.3793213187722566e-05,0.00018107468947502897,0.00018596992181788225,7.269705137099231e-05,9.590974685203098e-05,5.088636316143615e-05,0.02480807001963038,0.003357489439574135,9.537633104269134e-05,0.0005215963113433542
