sender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Caroline Friederike Wilhelmine,0.0005901921772781727,8.545715018955879e-05,2.741932903727807e-05,0.00011002413226194822,0.00013590845543328054,0.00039021689182199985,0.00014884351849353398,0.00014699317036135598,6.902880875704482e-05,0.00011009937295994158,9.63685225502362e-05,0.00012805035102329742,0.00010448067994593588,0.0010157963321119905,0.00024999347945283724,0.0001391829199735626,0.00015821524092695332,0.00011757617654874504,7.841470106755187e-05,4.237637359249728e-05,0.0004482889611292004,9.224536359236983e-05,0.0006873772874395527,0.2767758968395545,8.977824701117148e-05,9.215694274759152e-05,0.00012483872586857523,0.00012294254412126014,9.354675769076259e-05,0.00012765325349051572,0.00011163922858154211,0.0001105721965543458,0.0007617474861814217,0.0001377799929657261,7.187935841360891e-05,0.00012011152721225964,0.0009386226704317693,0.00019787066865559807,9.498874613998494e-05,0.00016894064240305327,9.384680589587908e-05,0.00017565343912399146,0.00012315970461606652,8.789363444847461e-05,0.00013329158213504965,0.00031045432690805124,0.00017165997051389167,5.033278752419392e-05,6.291384328519074e-05,9.25309961549576e-05,8.50857196634109e-05,7.782706779565921e-05,0.0018191600424529867,0.0005643855953037188,8.726170193947813e-05,9.816416459690404e-05,9.0744950185507e-05,6.345073031753192e-05,0.00011471753265581052,0.0002278275076729697,9.017728653287666e-05,0.0002480775469106658,0.0015388695967725105,9.594129066288929e-05,0.00019924031020846297,0.00014012480683232338,0.04042025090451767,9.830647650192028e-05,0.0019006205343213367,0.00010063390367592056,0.0001024906738864273,0.000214609784620826,0.00021952790202460484,7.98753801652245e-05,0.0015632700925426245,0.00013283105853559773,0.043175403064612254,0.00015654384806214423,0.00012318567244219933,0.00010792183022778202,5.734587668437854e-05,7.241028687897524e-05,0.4985616637245293,0.00020805949995251585,0.0014352760188487276,0.0005291350781459706,2.1384545459443533e-05,0.05101503148360673,0.00014628119394211454,0.0003188912356514536,9.594316435634028e-05,0.00032295670147923175,0.00033168761851134614,0.00012965920298474217,0.0001710603263926161,9.0758636916829e-05,0.003308617747236281,0.06153165361121341,0.00017010894985953654,0.0009302958061315052
Cotta Johann Heinrich,0.0002574162228652431,3.727270144459364e-05,1.1959121767465757e-05,4.7987753212031754e-05,5.9277372015378215e-05,0.0001701956790655505,6.491908534822844e-05,6.411204376836942e-05,3.0107371637951487e-05,4.802056994025833e-05,4.203176868996979e-05,5.585000778729364e-05,4.556993980860381e-05,0.0004430462908175638,0.00010903631003458418,6.070555138866784e-05,6.900662409141855e-05,5.128162729247727e-05,3.420109066678214e-05,1.8482735706891093e-05,0.0001955241963020344,4.0233425631439727e-05,0.0002998041516444038,8.976826132785759e-05,3.915737641196495e-05,4.019486029499227e-05,5.4449236227764936e-05,5.362220401342602e-05,4.0801037277551886e-05,5.567681107115079e-05,4.869218815739271e-05,4.822679507918581e-05,0.06889038071306067,6.009365549235423e-05,3.135065773006227e-05,5.2387437258394855e-05,0.006388811418931752,8.630260125785617e-05,4.1429970079958676e-05,7.36845789050922e-05,4.093190528734961e-05,7.661240960717835e-05,5.3716919999982147e-05,3.833539017403968e-05,5.8136005412970663e-05,0.00013540670866461768,7.487063185186545e-05,2.195297828329247e-05,2.744028899043928e-05,4.0358006163373836e-05,3.711069956320853e-05,3.3944790527430665e-05,0.07852596279432143,0.00024616051139925534,3.805976862933905e-05,4.2814949848694964e-05,3.9579010397215154e-05,2.767445582167036e-05,5.0034810845621565e-05,9.936847479145161e-05,3.9331420139425075e-05,0.0001082006633803963,0.011218594233912416,4.184542867571271e-05,8.689997948276544e-05,6.111636157369396e-05,0.0003970069532106569,4.2877020127611535e-05,0.03934236932761492,4.3892142887943725e-05,4.470198549975467e-05,9.360347743304367e-05,9.574854687724926e-05,3.4838175519168936e-05,0.003318682113054847,0.22211157093182793,0.42587497425409754,6.827763503540083e-05,5.37282460391546e-05,4.707082027087906e-05,2.5011783519507977e-05,3.158222569288505e-05,0.07342508395345451,9.074652743790035e-05,0.0006260051314895102,0.00023078576512145578,9.327010983518202e-06,0.010997415529699035,6.380151054264034e-05,0.0001390865222321258,4.184624589950783e-05,0.0001408597020502669,0.03602121733672646,5.655171921453482e-05,7.460909310109113e-05,3.958497995563345e-05,0.00935363007898508,0.006968033398482163,7.419414393182668e-05,0.0004057546707347811
Cotta von Cottendorf Johann Friedrich Freiherr,0.00023157223782437823,3.353060963761777e-05,1.0758453990508804e-05,4.316989533830441e-05,5.3326062892063204e-05,0.0001531084320582298,5.840136143816801e-05,5.767534494012035e-05,2.7084662138254152e-05,4.319941734398423e-05,3.7811877693304335e-05,5.0242797994060775e-05,4.099482472992753e-05,0.0003985654823244106,9.808932023697506e-05,5.461085640587538e-05,6.207852087830906e-05,4.6133072186407703e-05,3.076738137785246e-05,1.662711239066673e-05,0.0001758940255687695,3.619408406008116e-05,0.00026970451796924394,8.075573842981128e-05,3.5226067658514294e-05,3.615939059296328e-05,4.898266061378923e-05,4.823866049407816e-05,3.670470882817973e-05,5.008698982200929e-05,4.380360666730767e-05,4.3384937962636465e-05,0.00029888496802116173,5.4060393422432904e-05,2.820312522267577e-05,4.712786142527433e-05,0.15822367028016548,7.763802250260277e-05,3.7270498252301384e-05,6.628682000019785e-05,3.6822437996726915e-05,6.892070336662399e-05,4.832386721772753e-05,3.4486606911019584e-05,5.2299286819616934e-05,0.00012181219269274333,6.735379601284123e-05,1.9748950751380278e-05,2.4685348333271893e-05,3.6306156998795814e-05,3.338487236517031e-05,3.053681317137468e-05,0.010554353976256566,0.00022144657339083246,3.423865712297398e-05,3.851642930053858e-05,3.5605370580530654e-05,2.4896005363853886e-05,4.5011433186577585e-05,8.93921129776579e-05,3.538263780393336e-05,9.733757054697184e-05,0.0034347376068806215,3.764424577944345e-05,7.817542535480067e-05,0.014815842429408064,0.00035714838623422066,3.857226786902934e-05,0.0007457417555372181,3.9485474685056804e-05,4.0214010998017836e-05,8.420590783301538e-05,8.613561733599194e-05,3.1340504405255636e-05,0.0006133764010962039,5.211859231941561e-05,0.15464407215350087,6.142272061377064e-05,4.833405614913077e-05,4.234502031390171e-05,2.2500659115892187e-05,2.8411444305142353e-05,0.25196731063780425,8.163578891679611e-05,0.0005631556844980169,0.00020761541557994375,8.390600956011062e-06,0.012265418614788748,0.37488241247356435,0.00012512256160857684,3.764498095588623e-05,0.00012671771833172902,0.00013014344654912075,5.0874059239775846e-05,6.711851513924101e-05,3.5610740809284535e-05,0.004129129290414049,0.006551224831113624,6.674522589336376e-05,0.00036501785343550665
Dalberg Karl Theodor Reichsfreiherr von,0.0005558669327825705,8.048701048407868e-05,2.5824636309478095e-05,0.00010362519072103408,0.0001280040962408539,0.00036752209725546487,0.00014018686332158955,0.00013844413039422823,6.50141321329781e-05,0.00010369605546242539,9.076378357610756e-05,0.00012060301475582479,9.84041424683463e-05,0.0009567181897715063,0.00023545399954292228,0.0001310881197684209,0.00014901353165863707,0.0001107380123671965,7.385414623504575e-05,3.991178758068732e-05,0.00042221672773159184,8.688042522009887e-05,0.009176900066737588,0.00019384639992819176,8.455679474920332e-05,8.679714688183347e-05,0.0001175781759105594,0.00011579227502529309,8.810613097098003e-05,0.00012022901219181105,0.00010514635394868212,0.06056353423163692,0.030947141107447226,0.00012976678620490206,6.769889542761567e-05,0.0001131259084646262,0.0008840329047722692,0.00018636262205383761,8.946425418446228e-05,0.00015911514982795306,8.838872854154456e-05,0.00016543753407382574,0.00011599680558807733,8.278179019129633e-05,0.00012553941881921025,0.0002923984781758953,0.0001616763233480296,4.740546096103812e-05,5.925480960758181e-05,8.714944555378193e-05,8.013718214805461e-05,7.330068938315326e-05,0.0017133587193622576,0.0005315612470754208,8.218661052097021e-05,9.245499209306869e-05,0.034203468295184135,5.976047159262294e-05,0.00010804562559241516,0.03044427361405966,8.493262635715894e-05,0.00023364949655790024,0.0014493698080771263,9.036139925461137e-05,0.00018765260602569177,0.00013197522701816815,0.0008573004254284647,9.258902721787265e-05,0.06613777896096074,9.478109253878691e-05,9.652987404001977e-05,0.00020212820046593065,0.00020676028293254502,7.522987305939538e-05,0.0014723511847613423,0.00012510567901282739,0.2794490700027311,0.00014743934606112417,0.00011602126314007348,0.00010164515738866458,5.4010672807085895e-05,6.819894539257995e-05,0.27656378901863704,0.0001959588766632702,0.0013518011742771488,0.000498360880134194,2.0140832344322467e-05,0.02789489504559359,0.0001377735621223775,0.10106599945395033,9.036316397510699e-05,0.0003041737216862906,0.000312396853503121,0.00012211829679367533,0.0001611115541909869,8.548016573033373e-05,0.003116190403247874,0.05950007252651488,0.0001602155091810325,0.0008761903262080625
Degen Georg Christoph,0.0005677599741879469,8.220906893337404e-05,2.6377166871729686e-05,0.00010584230170785974,0.00013074280568167208,0.00037538540996984035,0.00014318622894607017,0.0001414062094063179,6.64051408794807e-05,0.00010591468263460736,9.270571854744273e-05,0.00012318337448494958,0.00010050954660702778,0.0009771876373554304,0.00024049165154284947,0.00013389281338161088,0.0001522017481137986,0.00011310730560728804,7.543429135131534e-05,4.076571954581354e-05,0.00043125025847215583,8.873927386448033e-05,0.0006612512432371999,0.0001979938372457681,8.636592819778635e-05,0.019092805703585843,0.00012009381775216524,0.00011826970665520664,8.999120418168542e-05,0.00012280136995550633,0.00010739601095719716,0.00010636953500657952,0.0007327947569326289,0.00013254320924854663,6.914734598103945e-05,0.000115546291894624,0.09592370466478982,0.00019034994033054423,9.137838509703653e-05,0.00016251949528101628,9.027984806371332e-05,0.0001689771499903441,0.07613508457260766,8.455294656037178e-05,0.0001282253952966198,0.0002986544847895775,0.03817343844602489,4.841972368616252e-05,6.052259486799112e-05,8.90140500180884e-05,0.07609845771521072,7.486899302286172e-05,0.07776662281575045,0.0005429342566000482,8.394503273363993e-05,9.443311128715776e-05,8.729588862498029e-05,6.103907573534124e-05,0.00011035731391754716,0.00021916817073423014,8.674980090444971e-05,0.0002386485403452295,0.0014803797748921632,9.229472501911264e-05,0.00019166752413229442,0.00013479890071927132,0.0008756427819443108,9.457001415817052e-05,0.0018283811732034512,9.680897977497828e-05,9.859517730076042e-05,0.15223966474962364,0.00021118401901196022,7.683945251528753e-05,0.0015038528492261926,0.00012778237541766517,0.1365551367128621,0.0001505938820553933,0.00011850359408126064,0.00010381990460636291,5.5166257228723314e-05,6.965809475643362e-05,0.061520848179156686,0.00020015151144051998,0.02038487510290474,0.000509023551778622,2.057175517653827e-05,0.011067733730780141,0.00014072129400253335,0.17134413412950822,9.229652749665532e-05,0.0003106816653200911,0.00031908073501235845,0.0001247310767135943,0.00016455861367928258,8.730905514687142e-05,0.04119116578113514,0.002180485408398047,0.00016364339735372012,0.0008949368412713338
Dieskau Johanna Sidonie Dorothea von,0.00024564673647456967,3.5568533200988315e-05,1.141233136195088e-05,4.579367545709682e-05,5.656711461417666e-05,0.00016241405712184712,6.195087968117178e-05,6.118073734870723e-05,2.8730813871670705e-05,4.582499175138825e-05,4.011000818837351e-05,5.329645502649633e-05,4.348640839620352e-05,0.0004227894972395408,0.0001040509934420356,5.7929995314716456e-05,6.585152953649833e-05,4.893694828276948e-05,3.2637361439974236e-05,1.7637675112250382e-05,0.0001865845135508473,3.839388828546877e-05,0.00028609662053633776,8.566391111149334e-05,3.736703777811608e-05,3.835708621862964e-05,5.195972901010711e-05,5.117051004733006e-05,3.8935547808324106e-05,0.02472011020974261,4.6465902496482566e-05,4.602178794314602e-05,0.00031705060013016543,0.2631717890906684,2.991725491113509e-05,4.999219882706372e-05,0.000390668674796644,8.235670662977833e-05,3.953572478494733e-05,7.031560068385565e-05,3.9060432320877e-05,7.310956622694427e-05,5.126089546566346e-05,3.6582634081543093e-05,5.547793314036854e-05,0.00012921569476077228,7.144742537003101e-05,2.094925258075501e-05,2.618567456002637e-05,3.851277279382354e-05,3.541393830785361e-05,3.239277975786856e-05,0.000757161387015291,0.00023490565435649853,3.631961440001652e-05,4.085738103678145e-05,3.776939397505904e-05,2.6409134904686232e-05,4.774713830209372e-05,9.482518727560536e-05,3.753312394463105e-05,0.07410419065169968,0.0006405003469385777,3.993218794119802e-05,0.07408386386954939,5.832202259310212e-05,0.0003788551526721897,4.09166133620724e-05,0.0007910664517543007,4.188532306661655e-05,4.265813836331811e-05,8.932377492826164e-05,0.0987592868987174,3.3245317741656605e-05,0.0006506561951267602,5.528625638891346e-05,0.3139739914189781,6.515587104014093e-05,5.127170365999143e-05,4.491866617425881e-05,2.3868204290263274e-05,3.013823521185708e-05,0.018395251976590515,8.659744931145936e-05,0.0005973831635593286,0.00022023386636571944,8.900564943659846e-06,0.11167880242023442,6.0884402204720594e-05,0.00013272726129543632,3.993296780019839e-05,0.00013441936846203458,0.00013805330560647463,5.396608307141931e-05,7.119784459429651e-05,3.777509059560349e-05,0.0013770957717512491,0.0009434076878517133,7.080186757273166e-05,0.008609529254590473
Doerffer Wilhelmine,0.00012898525859819041,1.867648037474639e-05,5.9924366716830424e-06,2.404554261850217e-05,2.9702506987787294e-05,8.52810807035144e-05,3.252943780463598e-05,3.212504811342331e-05,1.5086100919389035e-05,2.406198631474454e-05,2.1061137846984922e-05,2.798513480219235e-05,2.283403277808865e-05,0.00022200015117923867,5.463554895592505e-05,3.0418134323694555e-05,3.4577608024647745e-05,2.569602600811572e-05,1.7137367936225333e-05,9.261267290070428e-06,9.797260926877844e-05,2.0160030131741225e-05,0.0001502248599495159,0.004362395718713127,1.9620846993656752e-05,2.0140705942149623e-05,2.728324088178709e-05,2.6868834350418688e-05,2.0444447073852324e-05,2.789834997188375e-05,2.4398518521037084e-05,2.416532091649547e-05,0.09083219203055434,3.0111527577846614e-05,1.5709082549363434e-05,2.6250121561328008e-05,0.0304270385831708,4.3244218320958535e-05,2.075959061553109e-05,3.6921621951338814e-05,2.0510021977788454e-05,3.838868955118469e-05,2.691629431965972e-05,1.920896888324547e-05,2.9130594834278832e-05,6.784913995952262e-05,3.751592538858093e-05,1.1000124814795687e-05,1.3749688081212174e-05,2.0222454527332768e-05,1.8595305014735024e-05,1.7008941921015286e-05,0.013349818416985241,0.000123345284403918,1.9070861362970603e-05,2.145357163830925e-05,1.9832117938494416e-05,1.3867023612536747e-05,2.5071275399812565e-05,4.979122245994909e-05,1.970805624155869e-05,5.421682592989587e-05,0.00033631671264094216,2.096776721688783e-05,4.3543550600654e-05,3.0623981714976125e-05,0.0001989309141248785,2.148467360573073e-05,0.04790694094852792,2.1993327917774234e-05,2.2399121140693803e-05,4.690251689658058e-05,4.797736110761066e-05,1.7456596279798368e-05,0.00034164938965361766,2.9029948370545922e-05,0.1907673209403528,3.4212328630602234e-05,2.692196953342555e-05,2.3586088932113136e-05,1.2532820695432928e-05,1.5825115848412306e-05,0.0010242291724275132,4.547096596391628e-05,0.03917041100563295,0.00011564135804508203,4.673547417743947e-06,0.5724131698737771,3.196944716497429e-05,6.969300861440003e-05,2.0968176708649358e-05,0.004387996446671846,7.248963116523869e-05,2.8336746013391688e-05,3.738487442750869e-05,1.983510914482838e-05,0.0007230914474298251,0.0004953686188852401,3.717695308787075e-05,0.00020331419111664664
Doering Heinrich,0.00028020590202485645,4.0572543614133286e-05,1.301789166579485e-05,5.2236224761804355e-05,6.452534075106554e-05,0.00018526351308581322,7.066652857443177e-05,6.978803765673094e-05,3.277284987522386e-05,5.2271946834142626e-05,4.575294256274839e-05,6.0794543700248277e-05,4.9604356505428085e-05,0.00048227024767701467,0.00011868955758354363,6.607996028938195e-05,7.511594698267532e-05,5.5821713460201976e-05,3.7228995724704014e-05,2.011905688379098e-05,0.00021283442505167042,4.3795387855214095e-05,0.00032634653638863504,9.771566204567938e-05,4.2624073402651725e-05,4.375340823650215e-05,5.9269758455559254e-05,5.836950708428587e-05,4.441325152957129e-05,6.0606013461033505e-05,5.30030250321433e-05,5.24964295820836e-05,0.00036165532126331375,6.541389177332877e-05,3.412620708417193e-05,5.702542344987976e-05,0.30057670852333834,9.394317872968168e-05,4.509786527011114e-05,8.020805242034674e-05,4.455570559996128e-05,8.339509103711486e-05,5.847260850560938e-05,4.1729314740255986e-05,6.328292621009825e-05,0.00014739459121598797,8.149910949554055e-05,2.3896528406534328e-05,2.986964396728764e-05,4.393099780215829e-05,4.039619931540197e-05,3.695000471575865e-05,0.0008636837292115817,0.000267953695271323,4.142929175533808e-05,4.660546063867534e-05,4.308303566169792e-05,3.0124542152953887e-05,5.446451334568735e-05,0.00010816580556521103,4.28135256411389e-05,0.00011777992911528137,0.0007306100623882594,4.555010541753255e-05,9.459344428986096e-05,6.652714049106061e-05,0.00043215493645390007,4.667302614911272e-05,0.1415888016186319,4.7778020176135436e-05,4.865956010790363e-05,0.00010189041908411397,0.00010422539670063443,3.792248323587328e-05,0.000742194700732078,6.306428313830549e-05,0.0204984125963844,7.432241876703278e-05,5.848493726635088e-05,5.123811353551037e-05,2.7226137048880104e-05,3.4378276317340586e-05,0.33987248498360645,9.87805364142555e-05,0.0006814268758540293,0.00025121778561799316,1.0152753764865144e-05,0.10863230349466428,6.945001217544785e-05,0.00015140018755521595,4.55509949921216e-05,0.00015333035125998987,0.00015747553409479166,6.155837933283852e-05,8.12144160882663e-05,4.308953371952298e-05,0.0015708344773313176,0.001076132359605111,8.076273046809044e-05,0.07547444662610074
Dönhoff Stanislaus Otto von,0.0062724242741298295,4.2424975820811795e-05,1.361225326200421e-05,5.462118898845827e-05,6.747139265481016e-05,0.00019372214219288788,7.389297044385017e-05,7.297437001552315e-05,3.42691692381626e-05,5.465854203365143e-05,4.784189772315453e-05,6.357025753795388e-05,5.1869156771739424e-05,0.0005042893980565467,0.00012410860059832742,6.909699190120938e-05,7.854553721860498e-05,5.837038136796501e-05,3.892877061085916e-05,2.103763840764074e-05,0.0002225518671574761,4.579496638148412e-05,0.01230009649585065,0.00010217709392414001,4.45701728905674e-05,0.007701541731143952,6.197585473804345e-05,6.1034500332902786e-05,4.64410400340128e-05,6.337311951978456e-05,0.2359062731526485,5.4893274054501794e-05,0.00037816752151371795,6.840051250476562e-05,3.568431706356398e-05,5.962904948828369e-05,0.0004659767381617996,9.823236926039311e-05,4.7156911379552034e-05,8.387013436796834e-05,4.658999817056321e-05,8.720268451671676e-05,6.114230908525365e-05,4.363456197648169e-05,6.617225283845411e-05,0.0001541242281462098,8.522013760462282e-05,2.4987579026112732e-05,3.123341082926347e-05,4.593676791049068e-05,4.2240580120089494e-05,3.863704162977039e-05,0.0009031171838056982,0.0002801877336333203,4.332084075648906e-05,4.873333946025594e-05,4.5050090120502095e-05,3.1499946974162495e-05,5.695121518036053e-05,0.00011310436262971127,4.476827500399312e-05,0.0001231574409634036,0.0007639677345855715,4.7629799584492436e-05,9.891232418089515e-05,6.956458913701973e-05,0.000451885957761705,4.880398982849235e-05,0.04687830199553049,4.995943488326704e-05,5.088122353536717e-05,0.00010654245903651257,0.00010898404539267363,3.965392087930678e-05,0.0007760812960695045,6.594362711751302e-05,0.22763891408659018,7.771577865867978e-05,6.115520074374401e-05,5.3577506712958734e-05,2.846920856079832e-05,3.5947895093673626e-05,0.05591714526298281,0.00010329058756576882,0.000712538977262643,0.00026268770777508263,1.061630094197536e-05,0.3736115835837661,7.26209112083396e-05,0.0001583127091410391,4.763072977464245e-05,0.00016033099888111642,0.00016466543951199785,6.436896783208558e-05,8.492244586917671e-05,4.505688486200838e-05,0.017429299708524984,0.004953160972496495,8.445013750969064e-05,0.00046184288843923956
Ehrenberg Caroline Auguste Eleonore von,0.0020324478889860746,0.1466488228097791,9.030668887345435e-06,3.6236900863777994e-05,0.05823036447670606,0.0001285195396102732,4.9022225515260714e-05,4.841280574115539e-05,2.2734922314300572e-05,3.6261681697382886e-05,3.173936959327788e-05,0.0026869740223730214,3.441114202443386e-05,0.00033455670340480366,8.233638153087646e-05,4.584046762582326e-05,5.21088408764628e-05,3.87241977368674e-05,2.582620458285038e-05,1.3956833080780643e-05,0.0027924459268415195,3.0381390217934286e-05,0.0002263905391378785,6.778653653732014e-05,2.956883521627864e-05,3.0352268448731008e-05,4.1116148250909315e-05,4.0491632986989114e-05,3.081000972129822e-05,4.204312450891608e-05,3.6768839485018255e-05,3.6417408094530825e-05,0.000250884670230977,4.5378407840783984e-05,2.3673762577691706e-05,3.955922591441264e-05,0.019050450976354064,0.0019032351851690876,0.0008399864308546052,5.5641296002655775e-05,3.090883183277167e-05,5.7852183235251206e-05,0.010149331859461805,2.8948130310935837e-05,4.390013125760769e-05,0.03485187165292494,0.0018946025838424072,1.6577310760964874e-05,2.0720933264503375e-05,3.0475464478200356e-05,0.047817730646265696,2.5632665145819107e-05,0.0005991478483717493,0.004303619767220594,2.874000073781105e-05,3.233077169292832e-05,0.0009489200558523853,2.089775921864657e-05,3.778269160340852e-05,7.503592748117746e-05,2.9700260525358418e-05,8.170536126136817e-05,0.0005068330362993773,3.1598659012522956e-05,6.562061631991101e-05,4.615068193993892e-05,0.00029979110591320864,3.2377642704658094e-05,0.0006259771966925351,0.0008418456867267902,3.375572533707436e-05,7.068261598452267e-05,7.230241819639426e-05,2.630728525640786e-05,0.009777061938635746,4.3748455914428994e-05,0.3423797483293812,5.155836075631684e-05,4.057170830030378e-05,3.554449903490988e-05,1.8887100544549815e-05,2.3848626053273885e-05,0.016661012466363312,6.852525276542487e-05,0.000472714064977606,0.003333329383610097,7.043088074404302e-06,0.17642917391987517,4.81783133766987e-05,0.00010502814114559391,3.159927612117392e-05,0.00010636711905105498,0.001028275515481829,4.270379223212947e-05,5.633942265008483e-05,2.9891730667383665e-05,0.05612183173018361,0.025181276853295964,5.602608287266901e-05,0.027868328624183925
