idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ub0029,0.0007031754966729055,0.17415218457950016,0.00016933539800953465,0.00048478121954001436,0.4508838183022187,0.010161204391764942,0.07739956220351189,0.00044237332629359216,0.010107489931226432,0.0004377356677287852,0.0004494247000227672,0.0009981659589722866,0.00038169444621422146,0.0002935249981276492,0.26937365722878925,0.00020449062015450315,0.00021750219573321168,0.00029375832074426934,0.00017932529312594114,0.0026667957216489012
ub0030,0.3275476409590626,0.5490409754911161,0.00014442166264099654,0.00041345702414303636,0.0003830236195037458,0.0004925232663153243,0.0006224462661059508,0.11480906089866615,0.0004467116298233546,0.00037333312274789925,0.00038330238787736805,0.0008513092305620914,0.00032553705362884863,0.000250339673538923,0.0008780915759202075,0.00017440461772522565,0.00018550184488944955,0.0002505386682005244,0.00015294177880855272,0.002274439228723723
ub0031,0.00031443707801809094,0.18929880752833944,7.572125025271825e-05,0.09878385144489156,0.00020082186297246007,0.0002582332651622735,0.00032635276884909243,0.0001978148794590389,0.00023421391565569687,0.00019574107026792912,0.000200968023107966,0.00044634716226804084,0.00017068126937187927,0.00013125477661440234,0.6947154262460535,9.144151550747127e-05,9.725986643798418e-05,0.00013135911085550249,8.018840453350974e-05,0.014049078561381448
ub0032,0.00899395945917698,0.3198467241992751,0.00014805206116364728,0.486415380153178,0.0003926518730285879,0.008884068374299378,0.02577558592830256,0.000386772544497148,0.0004579408402569231,0.00038271778147911517,0.0003929376489402294,0.0008727090103211303,0.0003337202390108091,0.0002566325853110008,0.1433459578303561,0.0001787887125691344,0.00019016489620267044,0.0002568365821994999,0.00015678635169107355,0.002331612928740893
ub0033,0.01871823664311672,0.4738393260703361,0.0003081260849507913,0.000882117625672832,0.0008171874368649519,0.0010508068043376577,0.4547348344703437,0.0008049513729540979,0.0009530668951070846,0.0007965125964566285,0.0008177821939533388,0.0018162827895675155,0.01813326327884633,0.0005341039710029703,0.0018734233810140351,0.0003720952319361995,0.0003957713557073383,0.01797325294205147,0.0003263038983759208,0.004852554957404292
ub0034,0.0005265535731828142,0.3959396497995731,0.00012680214158504837,0.13671656149850714,0.18692535810079786,0.0004324351610913936,0.0005465074845457883,0.00033125906227220403,0.00039221256906143216,0.0003277862795884283,0.00033653928897309487,0.0007474490433940626,0.021815328691821883,0.0002197980977919191,0.2519485495035258,0.0001531271599112765,0.000162870519351593,0.00021997281499703644,0.0001342827989659643,0.0019969564110622925
ub0035,0.0014574211968077836,0.3808161682382524,0.0003509692809215997,0.0010047711112160663,0.0009308127455046896,0.0011969155696922266,0.5974170741256477,0.0009168753258513387,0.001085585476800302,0.0009072631850303242,0.0009314902002150477,0.002068826677581004,0.0007911105822778447,0.0006083681187531408,0.002133912346308541,0.00042383297736009614,0.0004508011327380949,0.0006088517097325843,0.0003716746168802985,0.0055272753824289755
ub0036,0.00037560420245529545,0.34898332087512224,9.045122791929052e-05,0.0053781316798808465,0.00023988753537843819,0.10269214143299377,0.025985756418946016,0.0002362956064256771,0.00027977531005019847,0.0002338183812454251,0.0002400621278961956,0.42542542302347497,0.00020388372281208422,0.00015678763458635154,0.07733770412827391,0.00010922954035818644,0.00011617972916745463,0.00015691226486107675,9.578737317117111e-05,0.011662847784981507
ub0037,0.0011059370479997767,0.4698516956099394,0.0002663265302653826,0.0007624519247336757,0.0007063299904370694,0.0009082571838187515,0.04636694897651048,0.0006957538379960853,0.015896810440804918,0.0006884598431867362,0.0007068440643809424,0.3030305714271033,0.0006003195945839776,0.00046164886501219365,0.0016192798115848984,0.000321617795084396,0.00034208207968109983,0.00046201582905897493,0.00028203839048682216,0.1549246107573311
ub0038,0.017684618175087062,0.42491274049399386,2.0729986751600366e-05,5.934676610216676e-05,5.497841814492961e-05,7.069577097274971e-05,8.93446496460473e-05,0.010613276594708787,0.005930298613258828,5.3587464283219265e-05,0.3696242670717129,0.001295430876179662,4.672691537734317e-05,3.5933238968187154e-05,0.0001260394486716746,2.503367811135807e-05,2.662655114637989e-05,3.5961802250337475e-05,2.1952946604337852e-05,0.1692724105380286
ub0039,0.001215900946045819,0.5331410486706866,0.0002928075162075993,0.0008382629176541692,0.0007765607501315394,0.0009985656697688947,0.0012619778904237671,0.0007649330053319817,0.0009056849256386764,0.00075691376481085,0.0007771259387160281,0.2171587836091909,0.0006600096852751857,0.000507550852667898,0.11778256138309096,0.0003535964203528213,0.00037609547945052156,0.0005079543041414273,0.00031008161489336087,0.12061358465552102
ub0040,0.00045759153153967927,0.4002133917342289,0.00011019502881669428,0.0003154714317557878,0.00029225047002546096,0.0003757996863630004,0.5056399521235783,0.00028787449057706473,0.0003408449952795624,0.0002848565337576517,0.00029246317280427373,0.0006495566072168865,0.012721598073545705,0.00019101142470681298,0.0006699917778453577,0.0001330722934811324,0.07498080180270551,0.0001911632594251546,0.00011669595415875525,0.0017354176081884015
ub0041,0.0005461508372781744,0.7456376104993074,0.00013152146205509804,0.00037652573248250266,0.00034881073599043425,0.2312000495612726,0.0005668473930568951,0.00034358785777935337,0.0004068099313980999,0.0003399858251144441,0.000349064603889495,0.0007752675922506902,0.00029645905235701965,0.0002279785405606372,0.000799657653646951,0.007602423665023316,0.0001689322322401569,0.0002281597603884412,0.0001392805344459332,0.009514876529462415
ub0042,0.00016475343151995078,0.4943860243634929,3.967514231066131e-05,0.00011358383480873288,0.00010522324929834948,0.00013530470654493908,0.0024164538089944693,0.00010364770084368679,0.00012271945330753986,0.00010256110131570968,0.3256965641016993,0.00023386945043618907,8.943068992512486e-05,6.877266188487864e-05,0.00024122702646782592,4.791198149466939e-05,5.0960582784413426e-05,6.882732917906233e-05,4.2015766392046176e-05,0.17577047361729953
ub0043,0.00042327420797560447,0.3355858469866365,0.00010193089323199295,0.10990067722005037,0.00027033298849368797,0.00034761638631633285,0.0004393143156841622,0.0002662851879828149,0.0003152831411323774,0.00026349356446184766,0.040652743064174914,0.0006008427593271737,0.00022975973306015919,0.0001766864199497479,0.000619745383319162,0.0001230924651013549,0.00013092474079021396,0.00017682686774154378,0.00010794427817382243,0.5092673793963963
